text,label
"Istana Klenik Nusantara (IKN).
Istana Kendi Nusantara (IKN).",negative
"Sebagai salah seorang anak suku dayak yg sedikit membuka pengetahuan ttg nasib bangsa ini,seharusnya masyarakat kami Dayak,mengambil sikap terhadap keputusan presiden. Masih banyak Orang Dayak yg pantas Menjadi Kep. Otoritas IKN.",negative
Kadrun2 sdng berpikir keras buat nyinyirin prosesi tanah dan air di IKN....,negative
"Kemah di iKn,bawa air di kendi dari daerah masing2 katanya..
Faedahnya apa sih?.",negative
"Jokowi bingung karena SOFT BANK JAPAN,MATPYOSHI,hengkang dari IKN,duit 100 M US doLLar,tak diraih@******",negative
Pak Jokowi nyebutnya kemah di IKN yah. Kami2 yg sering bermalam di hutan kalimatan sih lebih suka nyebutnya camping. Wkkw apaan sih,negative
"Mikirnya, jika mbangun IKN butuh waktu 20 tahun, kira2 sy bisa nambah 4 periode nggak ya...atau 1 deh, lalu dilanjut gibran atau kaesang...enak sih tinggal di istana mBogor wkwkwk",negative
"Esemka saja sampai skrg kgk muncul, apa bakalan sama dgn IKN  ngeri, 15 tahun itu nyicil rumah atau cam mana neh, tajutnya uang tak ada hutang makin menggunung",negative
urgent nya apa ya KEMAH di tanah IKN... duh duh duh,negative
"Air keruhnya tadi di percikkan ke muka dan badan lelenya..,kayak ritual di ikn..

#LuhutBiangKerokPerusak 
#LuhutBiangKerokPerusak",negative
"Si Didu memang orangnya sok tahu, begitu juga pengikutnya percaya saja. Presiden Jokowi pergi meninggalkan Perkemahan bukan pulang, tapi pergi ke Persemaian mentawir Sepaku. Untuk melihat bibit kayu yg akan ditanam guna rehabilitasi hutan disekitaran IKN nanti.",negative
Kita tunggu berita mau tidur ditenda dilokasi IKN kapan ?,negative
"IKN banyak yang gak setuju. Kebijakan baru JHT kemarin banyak demo. Tiga Periode banyak yang nolak juga.

Lemparin isu radikal-radikul dulu nih ahh...",negative
"Kalau bawa-bawa ""tanah serta air"" di IKN bukannya lebih membuka kemarahanNya ? Sebagai penyebab Megathrust..",negative
Rakyat pun ingatkan jokowi utk segera pindah ke IKN bangun habitat baru disana huss huss...,negative
Kalau rudal nyasarnya ke gedung DPR iya kali. Tapi kalau nyasarnya ke IKN nggak ngaruh keknya,negative
Kurang kerjaan. Kerjaan yg sangat penting saja dia abaikan.. Jangan2 ne IKN angek2 taik ayam,negative
Kok ga di IKN aja,negative
"Untuk menutupi kegagalan tangani mahalnya sembako, melancarka proyek IKN tanpa ribut yang dipimpin oleh direktur perusahaan perambah hutan, membiarkan teroris yang bunuh 8 karyawan. Negara malah main bunuh-bunuhan dokter tua yang sakit-sakitan.",negative
"Sama saja, mo jujur pun penundaan pemilu sdh melanggar aturan. Apalagi dia sdh 2 periode.
Soal pembangunan IKN yg belum selesai? Lah, knp maksa bangun IKN pdhl IKN yg ada skrg (Jakarta) malah lbh baik dr sblmnya.
Soal wabah? Bukannya itu sdh jd tugas pemerintah selanjutnya?",negative
"Kan itu nanti sebagai penanggungjawab pembangunan IKN kak, setara kek menteri klo gak salah jadi harus dipilih dulu..
tapi harusnya dari ketua adat sih kepala otoritanya, tapi sayang ketua adat cuma dijadiin boneka pernah doang",negative
"Coba liat kondisi skrg deh, harga minyak dunia mendekati harga fantastis jaman SBY dlu,duit apbn SBY lari ke subsidi sana sini. Coba kita liat mitigasi pemerintah skrg,mau ngorbanin IKN,pertamina atau malah rakyatnya",negative
"Banyakan mana duitnya ikn baru ama pemilu 2024..? Sekalian aja ikn baru ditunda, kan kondisinya sama masih pandemi, dan sama-sama ngabisin duit rakyat...",negative
"Tahun 2024 rawan politik, proyek IKN bakal mangkrak",negative
kacian boro2 ekspor ... mimpi ikn dah mending,negative
Jadi kesimpulannya adalah Softbank tidak keluar uang buat IKN tapi CEO-nya diangkat Jokowi jadi Komite Pengarah IKN. Pembangunan IKN kembali ke APBN meskipun pakai embel-embel kerja sama usaha dengan swasta.,negative
Ngibul esemkanya cepat ketauan. IKN mudah mudahan sebelum 2024,negative
"Dikejar sama pasukan jin penghuni IKN, tanda tanda alam bahwa anak anak jin yg dibuang di lokasi IKN menolak tempat mereka dijadikan  IKN.",negative
Terus ibukotanya dibangun dimana kalau malah ditanami pohon? Atau sepojok uprit doang your ditanami pohon secara simbolis selebihnya tebang...tebang...tebang...,negative
"Gegayaan punya big data penundaan pemilu. Gegayaan mo bikin silicon valley di sukabumi

Eh bangun ikn maen dukun....",negative
"Oh makanya ngotot minta diperpanjang jabatan, takut penggntinya nanti tak melanjutkan IKN, kayak JKW tdk mau melanjutkan hambalang, tenang aja penggantinya nanti tdk sepicik itu kok...",negative
di IKN gak ada yg  ngantri minyak gorengkah  ???,negative
Urusan logo durung rampong saiki masalah nyampur banyu+lemah neng IKN diarani musrik klenik...jiaaaan selo tenan kok endonesa ki,negative
"Kok dia gk geram ya di grup pd ngomongin minyak goreng, pdhl  yg dia sentil kan grup emak2 pasti gk cuma ngomongin ikn lah",negative
"BIN bacot IKN, gak nyambung",negative
"Berarti, jgn bilang ibu kota negara, tapi keluarga kota negara. Bukan IKN,",negative
Dagelan IKN berbiaya besar,negative
oh ini hasil sunset persami di ikn,negative
"Gelontorkan 500 T untuk IKN, jelas tepat sasaran...sebelumnya tepat sasaran gak ya... Hambalang dan lain lain.... Mikirrr..",negative
"Itu tanah urukan ko buat ke IKN ??
Ga pake cara adat cukup ibu2 kolong aja yg ngambil. Pak 
@aniesbaswedan
 takut ada yg pro kontra. ...",negative
Uud ikn sjarah apa lgi yg mau drubah rejim ini y,negative
Saya berharap tidak ada satupun investor yg mau investasi di IKN..bahaya bisa lenyap soalnya..,negative
"@Uing0095
 walo bilang 250jt juga investor IKN ttp gkan percaya dan ttp pd mundur",negative
"Itu pastinya
#DemiIKNRakyatDiabaikan 
#IKN_IkatanKlenikNusantara",negative
"Klu sy jadi Presiden. Gw kumpulin semua ahli nujum se-antero Nusantara, utk meminta duit Ama Ratu Kidul biayai IKN. ""Nah klu minta tumbal tu opung bisa kok duluan kan udah Tuek juga",negative
"Takut knp lo...? Apa urusannya IKN sama lo...?
Keturunan PKI li ya...?, masih aja dukung rezim ini",negative
"Analisa ngawur,  ukraina bkn anggota nato,  lebih baik cina ambil taiwan dari pada main di natuna,  yng tepat itu gagalin IKN, duitnya untuk bertahan dalam ketidak pastian dunia",negative
"Mugiya rakyat endonesiya yg beriman terhindar dari azab Alloh atas perbuataan syirik pamingpin na 

Eta IKN geus nya teu aya ridho ti mayoritas rakyat, ieu malah mengundang murka Alloh.

Na’udzubillah tsumma na’udzubillah",negative
"hancurkan proyek IKN, hancur oligarki?",negative
Dy bwa tanah aquarium krn aquarium pst air penuh seperti jakarta yg slalu bnjir dan dy berharap IKN baru tdk bnjir trs kyk jakarta...itu yg gue tangkap,negative
"Klo soal investor aja blom beres, knpa UU IKN sdh diketok palu?
Bkn kah seharusnya persoalan investor IKN ini clear dulu, disamping jg keandalan soal studi kelayakannya?

UU IKN sdh disahkan, tp blm ada kepastian soal investornya.
Maksa banget",negative
"Husnuzon aja buk Dokter
Mana tau belum nemu investor baru buat IKN tu uang dikeluarkan",negative
"Kentara banget Bu menteri matanya langsung ijo kalo denger perduitan alias harta rakyat tak terduga, butuh banget Bu ...kas kosong ya...sedang tuan presiden permintaan nya terlalu byk, MRT blm selesai, ganti kereta cepat, blm selesai minta IKN, ini blm selesai minta ke bulan kali",negative
"Oh iya jika menilai proyek ikn itu untuk pemerataan coba deh kita lihat jakarta, banten dan jabar, (wilayah paling deket jkt) apakah rata?? Udah sih itu aja, 

Jika karena mega thrust apakah jepang mindahin negaranya?

Jika karena kontur jkt apakah belanda mindahin wilayahnya?",negative
Camping di ikn < kaga repong ? Perbekalan lengkap . Termasuk gimana boker,negative
Yang d tunda knapa ga IKN aja,negative
"Komentar mu tidak salah,tapi kalau pohon tidak ditebang, bagaimana kamu membangun rumah yang sekarang kamu tinggali? Seharusnya penebangan pohon tidak berlebihan,diikuti reboisasi,atau tanggungjawab yang jelas agar efek sampingnya bisa dikurangi,atau ditiadakan",negative
"Pastikan Kewajiban Konstitusional
Negara, Laksanakan PEMILU 2024.
Mengenai Proyek IKN Tunda"" saja, setelah PEMILU 2024.!",negative
Pusing ngapain ngotot bangun IKN?...,negative
"Pemda sekarang banyak menjerit defisit anggaran, karena DAU dipotong katanya untuk dan PEN terus dari DAU disuruh lagi beli vaksin. Masih ada dana PEN nya, eh mau dipakai buat bangun IKN. Ambyar. Mikir.",negative
"Pas giliran Mau Pemilu disebut anggaran Dananya blm ada, pdhl dana Pemilu berkisar 20T dan mgkn bs lbh efesien jika pemilu menggunakan system Lotus dan saving data via Disket spy tidak bs di retas.
Tapi kalau utk IKN katanya dananya ada, pdhl itu biayanya Ratusan Triliyun",negative
setop IKN,negative
"Noh kan, selama ini yg suka bengok bengok NKRI harga mati, tapi nggusur tanah milik rakyat setempat demi IKN yg cuma berstatus administratif",negative
Apa  Titik Nol IKN jadi pusat TBC/tahayul bid'ah churafat nkri?#RitualSyirik,negative
Memangnya orang yang digusur ahok mau pindahin ke IKN sampe tanahnya dibawa ?.. goblok tolol ini gubernur,negative
"Difikirnya bangun IKN sprti mau bgn pabrik mobil ESEMKA kali ,,wkwkwkwk,,zvvdhbcfdnngrjjfghh   Ebong2 emang cerdas cara berfikirnya",negative
"Lagian camping di IKN, apa coba faedah nya unk sekelas presiden? 

Pd hal bnyk perkara Keadilan, Kesejahteraan, Kesehatan yg jauh lbh penting. 

Aneh bin Ajaib",negative
Hahahah  dia ngga tau apa  CEO SoftBank bilang. kayanya ngga aman inestasi di IKN..,negative
Sabar ya warga Lokal. Nanti kalian ada jika IKN gak jadi karena prediksi bapak Presiden IKN dibangun selama 20 tahun.,negative
Ya udah terima saja.. Kemarin banyak yg menolak IKN.. Kalian malah memamerkan mandau terbang....,negative
"Maunya RG yang pimpin IKN,  seminggu mimpin digorok mandau terbang",negative
"Pajak tuyul musti ada lah..

Kan seneng klenik tuh si pak Dhe

#IKN_IkatanKlenikNusantara",negative
Lebih penting mana sich pemulihan ekonomi atau IKN untuk rakyat yang terdampak pandemik?,negative
Kritikannya g mutu blas ..np g ngritik soal tanah n air yg hrs d bw oleh pemimpin daerah k ikn aja sekalian,negative
IKN gak perlu...Pemilu harus d laksanakan sesuai UU..,negative
Tanah IKN milik cukong,negative
"Wahai pak 
@jokowi
 tlg perintahkan dong 
@KPK_RI
 untuk menyelidiki anakmu, KPK sdg menunggu perintahmu,kan skrg mereka ASN yg tdk independen, bener ga pak ? Bpk jgn mikirin IKN doang yg blm jelas juntrungannya
@gibran_tweet
 
@GibranRakabumi
 
@kaesangpjk
 
Ayo berantas KKN!!!",negative
"Ingat naskah akademik IKN  ?   kekuasaan itu emang candu, hal bodoh pun dicarikan sejuta alasan, dan stempel akademik adalah yang paling sering digunakan",negative
"Lebih pusing lagi kalo target 3 priode & pemunduran pemilu gagal total, IKN jadi berantakan...",negative
penceramah radikal adalah yg tidak setuju IKN,negative
Pohon di samping salah satu dari ribuan korban IKN,negative
"Seharusnya tanah dan air buat IKN diserahkan oleh developer, juragan tambang, mafia tanah. Karena pemilik tanah di negeri ini mereka.",negative
"Ngurus migor aja ga bs, ngeyel mau bangun IKN. Piye jok, jok.",negative
Anjaayy..ketua IKN alam Goib eta mah gkgkgk,negative
"Wahhh....Terima kasih, Selamat negara ini sementara dari utang pembangunan IKN lewat investasi USD 100M...cukuplah kereta cepat yg berlarut2  dan bebani...ekonomi dunia lagi kacau semua bahan baku naik meroket, malah sibuk proyek ngejar abis jabatan...",negative
"Buya 
@mahyeldi_sp
 tanah yang dibao ka IKN ambiak dima Buya ? Sata kan Buya acara tsb ?",negative
itu ambisinya. berniat jadi presiden seumur hidup di ikn kayak china,negative
"Kenapa rezim Jokowi memaksakan untuk pindah IKN ?, bahkan sampai harus hutang kesana kemari, tidakkan dia sadar ini akan jadi beban berkepanjangan bagi bangsa dan Negara ini ?",negative
Disitu emng HTI makanya wakil dari IKN tersebut dari orang perusahaan,negative
IKN negeri Dongeng Para Pelacur Politik..,negative
Emangnya di IKN nanti lgsg ada sekolah TK sampai SLTA utk anak PNS?,negative
Pak join bkin cafe d IKN,negative
NAH ITU TANDANYA JIN DLM KENDI DI IKN MULAI PADA KENCING BARENG2.,negative
"Masalah lubang ini sebenarnya sudah lama, berarti ada lagi oknum yang maen mata ma pengusaha tambang.

Lobang akibat tambang kan kewajiban penambang tuk menimbun kembali.

Banyak lobang bekas tambang kok di paksakan bangun IKN",negative
Harusnya Jokowi juga dengarkam keluhan dan penolakan atas IKN yang belum dibutuhkan untuk saat ini !,negative
"#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara

Menyusur Jalan Setapak Dipematang, Bersama Keluarga Asyik Bercengkrama, Padi Menguning Melambai Lembut, Hamparan Sawah Diiringi Musik Merdu Air Dari Pancuran, Seakan Dunia Memeluk Kedamaian, Ternyata Itu Hanya Ilusi Rakyat Saja.",negative
"Anti budaya Arab, jangan ngikutin budaya Arab tapi maksa cari duitnya di Arab buat ikn....kwkwkw...",negative
"Lagi mikir "" Apa Iyya Presiden berikutnya akan meneruskan pembangunan dan memindahkan IKN..Kalo gak diteruskan kan,malu",negative
Apa untung nya masyarakat dgn adanya IKN..,negative
"Anak SD juga bisa bikin 5 IKN dengan dana investor/pinjaman.
Gancelllll....",negative
Ikn itu bukan barang nek... bukan kayak sembako,negative
jgn2 nanti jamnas nya di ikn wkwwk,negative
"Sepertinya ada hubungan kelangkaan migoreng dengan IKN, migoreng jadi senjata utk maksa IKN dipercepat, pasti ada sesuatu masalah di sana",negative
"sdh di keruk hasilnya ???? baru mo di timbun lagi , apakah tanah yg di timbun ini tdk labil jadinya???? Jadi IKN proyek menutupi lubang galian ????    #JokowiHarusDiturunkan 
#JokowiHarusDiturunkan",negative
Mamam tu IKN hahaha,negative
"Duhh anak subsidi, subsidi di banggain ampun dah gw mah .

mental masy kang minta"" yg di bangun jmn sby eh malah bangga. 

Malah lari ke IKN ditambah ngorbanin rakyat apa pula korelasinya ngaco ah.",negative
"Bukan gagal,yg pasti mereka faham prioritas buat bangsa saat itu apa..
Klo rakyat sudah subur makmur loh jinawi baru anda bangun tuh ikn,,
Jangan kan ikn,anda mau bikin istana di atas awan aja pasti kami support kok..",negative
Ke ikn bawa tanah kampung aquarium katanya biar gak ada rakyat yg termarginalkan. . Eh di dki banyak rakyat yg digusur...wan bacot emang jago bacot...,negative
"Main2 sini om ke samarinda 2 liter di pasar udah ada yg jual 60rb, padahal pak jokowi habis camping tuh di IKN kok gak sekalian ya mampir ke pasar2",negative
Ngurus minyak goreng aja ga becus.malah ngurusin ikn. Kami ga butuh ibukota baru .kami butuh presiden yg baru . Ga perlu pintar tapi orang yg adil dan amanah .,negative
"Iya naik,, keuntungannya buat bangun IKN kan. 
UdH ketebak lah alur ceritamu pak dek",negative
"Proyek ikn terancam mandek ya klo pemilu d tunda 
Knp gak nyalon aja pak? Takut ye?",negative
"Jepang : Di proyek kereta cepat ane boleh kalah, di proyek IKN ane yang menang
Skor : 1-1",negative
Mencoba menjegal program IKN dengan narasi yang menurut penapsiiran nya sendri yg gagal otak.. yg jelas orang ini aslinya sedang uring iringan gegara gak pernah di ajak lg gabung dgn pemerintah Jokowi...  Wong gendeng mana bisa gabung ikn,negative
Dicap radikal. Supaya tidak mengganggu perpanjangan masa jabatan presiden yang 3 tahun yah. Sampai IKN selesai dibangun,negative
Masa sih mengada2.. itu presiden lho... Hasil siram air kembang 7 rupa utk esemka adalah buktinya.. Mobil itu mjd mobil paling laris krn sdh dipesan 6000 unit sebelum diproduksi. Di IKN yakin ribuan orang sudah indent mau beli tanah dan pindah ke IKN…,negative
"semoga anies g kena damprat warga sebelah  gara² babat hutan buat IKN..soalnya kalo jokowi yg jd presiden,banjir g bakal sedangkal ini..!",negative
"Makannya jangan so soan pengen ada ikn lagi Jakarta aja udh cukup, napa pen ganti mulu, ribet beut tinggal terima yg ada pen nyari penyakit bae",negative
"Bubarkan DPR 
Disana sumber masalah 
Sdh terbukti omnibuslaw, juga IKN",negative
"Ikatan Klenik Indonesia = IKN
Liar Bicaranya Preman  = LBP",negative
"Yuuk ke IKN , sikk loh pemandangannya 

#BebasKarenaVaksin",negative
"Mitos tempat jin buang anak bs jdi fakta ini mah, IKN jadi ibukota klenik Nusantara.",negative
Menurut Lo ritual kendinya IKN itu minta doa ke siapa ?,negative
"Dia bilang nolak perpanjangan masa jabatan 3 priode  aah Bullshit itu, dia yg mau perpanjangan. Apalagi IKN belum selesai",negative
"Masih mau mendengarkan nggak yaa kira kira Pak Presiden Jokowi menyoal minyak goreng...?
Setau saya Beliau pernah menyampaikan kalo sepulang dari camping di IKN akan mengurusi kelangkaan minyak goreng..?
Lhaaa terus apa gunanya punya PEMBANTU PARA MENTERI ITUUU..?
HALOOOO ....",negative
"IKN... IKN...
duitnya entah dari mana. Berbagi peran dng luhut?",negative
Akan di kenang oleh sejarah.. satu2nya gubernur yg ikut membangun pondasi IKN dengan tanah sengketa.,negative
"Kata mereka, pemilu ditunda utk pemulihan ekonomi
Harusnya yg ditunda itu, proyek IKN, infrastruktur dan tol
Aneh ya kok, pada gak tau mana prioritas mana yg bisa ditunda !!!",negative
Endingnya maksa TNI dukung IKN,negative
Kalau bisa wapres gak usah ikut pindah ke IKN,negative
"Pertama2, tolong usut tuntas kasus illegal mining yang banyak terjadi di Bukit Soeharto, apalagi banyak bekingan oknum2 aparatnya pak. Kalau itu ga bisa diusut, nanti kawasan IKN bs2 ditambang juga sama pelaku illegal mining",negative
Bknya skenarioy bgitu pura² bnyk calon investor negara lain akhiry pada mundur tinggal Tiongkok jd penyelamat pdhl dr awal ikn memang bakal jd beijing 2 penduduknya dr sana. Rezim menang besar bersm para taipan,negative
"Rakyat menolak ikn
#PresidenPengkhianatNegara",negative
"Apa urgensinya penundaan pemilu sih? Tinggal pilih aja, apa susahnya? Noh, IKN yg gk Penting-penting amat malah dikejar.",negative
Diam2 Dana Itu tersalur IKN,negative
"Lama-lama akhirnya terbuka ide logika yg tdk tepat sasaran, pastilah mereka mundurnya dan akan diikuti yg lain, ikn yg gak masuk logika waras jelas byk cacat nya",negative
"Covid, vaksin, ikn, kereta cepat, jht, bpjs, minyak goreng, tempe, anjing menggongong, 3 periode...apa lagi...sampe kapan...belum sadar2...",negative
"Alhamdulillah, dgn berpindahnya IKN baru, BANJIR NYA PUN TURUT PINDAH,",negative
sudah TERBUKTI Softbank mengundurkan diri dari project sesat ikn,negative
Itu Marsudi dapat gelar Kyai beli dari mana ya .    ..kok PEKOK banget !! Menyamakan perpindahan ke IKN seperti hijrahnya NABI,negative
"Smoga masih banyak yg asah mandau
Yg ditunjuk pimpin IKN = CEO Sinar mas
CEO Sinar mas nunjuk orang lg sebagai wakilnya tuk urus IKN",negative
"MUI sudah ngemis lapak di IKN belom sih..?

Jan2 ga jadi gegara Yai Miftah cabut..?",negative
"bakalan gk ada investor minat IKN, investor pny kajian handal. Psikis tukg ngibul aja tidak meleset dikaji investor lhoo...",negative
"UU pembangunan IKN sudah ada. 
Kandidat kepala otorita sudah ada.
Eh duitnya kagak ada.",negative
"Negara Krisis bahan pokok.
Ehh Rezim sibuk Mindahin IKN Lalu Gencar ingin nambah masa JABATAN.

Kok agak gak nyambung yah?",negative
Tidak terwujudnya EsEMKA akan kah terulang  dengan tidak terwujudnya IKN ?,negative
"Tolong tanyakan ke Luhut Bu,yg mau dibangun itu ikn Indonesia apa ik propinsi salah satu propinsi dari cina?",negative
Sudah pasti ikn buntal cs nya,negative
Makin jelas ada pihak yg mainkan proxy anti IKN,negative
Tunda Pemindahan IKN dan Jangan Tunda PEMILU,negative
Dampak dari IKN yg tak jelas nasib'y.. Investor kabur.. Mukidi tersandera....!!,negative
"Masih percaya klenik, msh mau ikut ke ikn. Dimanapun di dunia ini bumi Allooh, tp hrs dg yg di syari'atkan Allooh dong!",negative
"Aspirasi Rakyat Indonesia..  

Tunda Batal Kan IKN.. 

Bukan Mbangun IKN.",negative
Rakyat mu butuh minyak goreng bukan IKN ..,negative
"Masih banyak yg perlu dibenahi, rakyat masih banyak yg menderita, pindah IKN buru2 pakai APBN atau Hutang, tetap saja ujungnya Rakyat yang menderita. >> #UUIKNMendzalimiRakyat << IKN Proyek Oligarki #ad5c",negative
"matamu qil aqil !.. itu urusin junjunganmu yg melanggar ketentuan agama (Islam) di ikn !

bismillah.. ya Alloh SWT mohon segera akhiri usia makhluk ini.. agar sdr² nu yg tersesat bisa segera kembali ke jln menuju jannah Mu ..aamiin ya mujibassailiin",negative
Dan sang Presiden mau rehat sejenak camping di titik nol IKN...! Betul betul presiden yg sangat tahu penderitaan rakyat,negative
"Dan yg kalian pikirkan adalah IKN serta menunda pilpres?
Suram.
Pakai banget.",negative
"Benar, Edy Mulyadi sudah bekerja keras membela tanah rakyat Kalimantan terkait dengan IKN dan proyek IKN ini, hanya persoalan istilah yang sudah lazim digunakan oleh rakyat Indonesia yakni Tempat Jin Buang Anak, Edy Mulyadi dilaporkan ke polisi.",negative
Pantesan Softbank mundur dr proyek IKN karena perhitungan bisnis bisa rugi,negative
"IKN blm selesai, klo gk ada kepastian IKN lanjut, investor gk akan ada yg mau invest. Modal sdh keluar 2 kali pemilu, blm jg selesai, mau dibayar pake apa lagi?",negative
"Waduh kalo 3 periode terjadi, kasihan sekali si kuda hitam makin lama di kandang.
Trus para bohir semakin pusing mbiayai demo bersilit silit yang memakan biaya lebih besar lagi, karena IKN sudah tidak di jakarta lagi.",negative
"Trus...?
Loe kemping di IKN?!

CUBLUK!!",negative
"Kira-kira PM India cara ngobrol ke orang2 India gini juga nggak ya?

Bukit Algoritma tuh liat jadi apa.. 

Ngotot bangun IKN lagi.",negative
"Sebenernya saudara2 suku pedalaman Dayak yg kmren setuju IKN itu suku Dayak yg sebelah mana sihh?? Ko skrng ada yg gk setuju?? Hahahaha
Apa yg kmren suku Dayak #Bajakan ??",negative
"Waduh... kesurupan gak tu... 

Nanti tiba2 ngoceh macem2 ""yang bagus2 utk IKN disitu""... ujung2nya taunya settingan... hadeeehhh..",negative
Klu saya punya modal besar sich.....bikin ke ajaiban di IKN BARU.....BIARKAN MEREKA PULANG TINGGAL NAMA PULANG DARI IKN BARU,negative
"Makanya ditunjuk kepala IKN dari swasta...biar swasta yg cari investor dan kelola negeri ini, negara sewa saja..APBN lagi kosong bahkan bisa jadi minus.",negative
"Sejak pemilu 2014; pemilu 2019 saya tidak pernah dukung beliau.
Jejaknya saya telusuri jauh sebelumnya 
Terbukti, bagaimana rusaknya tatanan bernegara saat ini.
Utk urusan pangan yg dasar saja tak mampu.
Omong kosong IKN, Industri 4.0 dll.

INSTING SAYA TIDAK PERNAH MELESET.",negative
Dia dah siap concert + nak cb balik tau and ofc ikn masih tak cb lagi.,negative
"Semoga kementrian 
@KementerianLHK
 bisa menjelaskan, dampak,
memaparkan data, kebutuhan wikayah hijau dan hutan, wilayah seluruh Indonesia terutama IKN.
begitu kaha yang dimaksud 
@dwisantsan
 

cc : 
@Leonita_Lestari
 adakah pernah buat trit ini?, saya pengen tau 
@__AnakKolong",negative
SBY jahu lebih baik dr junjunganmu masa SBY masa kejayaan Hukum  dan keadilan teman besan keluarga di penjara klo melanggar Hukum mau mangkrak kita liat rame IKN dan kereta cepat jakarta bandung bakal alami hal yg sama,negative
Ini ga ada yg mau ke titik nol IKN bawa debu n air keringet saya? Sgt berharga ini debu 2kg smpe jd tanah dr muka n aer keringet..,negative
Busyet.... Sekelas MUI kok bisa bandingi pindah IKN dgn hijrah Rasulullah. GAK PANTAS !!!.,negative
Pantesan larinya ke bos kadrun di Arab. Semoga bos kadrun batal juga investasi di IKN...,negative
"Tanah nya dari korban gusuran airnya dari kali ciliwung, biar ikn pd tenggelem",negative
Sementara yg punya kavling ditunjuk jadi bos ikn,negative
Saya rasa ngebet bikin ikn buat alesan nanti bisa 3 periode atau tunda pemilu.,negative
Butuh bertahun tahun untuk mmpersiapkan IKN..apa cukup waktu yg dibutuhkan?.blom lagi persiapan pemilu.apa anggarannya sdh dicairkan?..yakin bahwa IKN itu kdeoannya akan dilanjutkan oleh pemimpin kdepan?.apa grusa grusu bikin IKN?,negative
"Balas dendam yang indah setelah kasus kereta cepat, dan perhitungan yg matang karena IKN prospeknya suram",negative
"...Punya duit berapa banyak tuh komisaris*

Kan sistem uang rezim sendiri yg bikin orang: MATA DUITAN...ASAL ADA DUITNYA!

Pendukung Penguasa itu PASTI krn duit! *

Ada Cukong ky kasus si ahok? Cukong2 dah kapok! Now cuma ngasih snack/kelas bazer...sampe IKN pun jd pake APBN!",negative
"Tapi si odong2 itu ngotot ingin Bangun IKN.
IKN tidak ada manfaatnya utk Rakyat.
Rakyat tambah sengsara dg kenaikan2 tarif, kenaikan Harga2m",negative
Bagus bila Putin sukses di Ukraina bisa merusak esrael.dam IKN.,negative
"Softbank mundur dari proyek IKN.
.
.
.
SILAHKAN GORENG DRUUUN....!",negative
ga jadi pindah IKN ga punya duit.,negative
"IKN,,, ada perempuan pengimpi",negative
"Terus terang nunggu amarahnya JKW 
@jokowi
 untuk hal masa 3 periode atau perpanjang masa jabatan sama seperti marahnya pas bicara anggota TNI/Polri ga boleh ikut2an  bicara masalah IKN atau seperti marah pas bicara 400 tahun jual bahan mentah.",negative
Nyari  si Bandung Bondowoso dan Sangkuriang. Biar IKN bisa dibuat dalam semalam.,negative
"bukan sulit diatur pak, Indonesia t'lalu fokus 
@proyek
 p'citraan seperti IKN, stadion JIS, formula E dll
darpada proyek area hijau,sampah, banjir, rumah kumuh, drainase, revitalisasi sungai, dll yg bermanfaat utk kenyamanan rakyat di perkotaan dan sekitarnya",negative
"Lbih membagongkan lg rencana pembangunan IKN, ngurus minyak goreng & bbm aj megap"" koq...",negative
"Anggaran super jumbo bukannya IKN dan KA cepat ? Yg katanya ga pake duit rakyat (APBN) tp ternyata dipake juga, ini bukan raja bohong namanya ?",negative
IKN dibangun dengan KESYIRIKAN.,negative
"Gegayaan ngomongin metaverse, big data, unicorn

Lha mbangun IKN aja masih pake klenik.",negative
"jika saya jadi Gubernur niiiih 

diperintahkan bawa tanah untuk acara di IKN  tuuh.

saya akan bawak tanah KUBURAN dengan harapan semua pejabat negri ini khusus nya yg memerintahkan bawak tanah ingat bahwa semua akan mati dan dikubur meninggalkan semuanya termasuk jabatan nya",negative
"Faktor Trust.
Semua negara sahabat memiliki Dubes yg mengetahui apa yg terjadi di dalam negeri. IKN sarat akan kepentingan dan ada resiko gagal di wujudkan.",negative
"Maaf, sibuk IKN dan tunda pemilu!!
Sorry!!",negative
"wacana 3 periode itu BKN ego. 
minyak goreng mahal BKN ego.
perebutan lahan rakyat itu BKN ego. 
BBM naik tengah malam itu BKN ego. 
Colekcolek dana haji dan JHT itu BKN ego.

Yg ego hnya Bangun IKN, dan infrastruktur2 megah(bandara internasional,dll).. yg lain soal mismanajemen",negative
"Krn tidak jadi 3 periode, banyak penolakan...daripada amblas loan nya nanti gara gara jadi situs candi ikn",negative
Pdhal para bauzzer selalu bilang ke oposisi....negara lain sudah sampai ke bulan...bla bla bla....laaah ini bawa tanah sm air...ke tempat calon IKN...makan tuch bulan,negative
"Drpd Mbangun IKN..Lebih Baik Betulin Infrastruktur.. Jalan Raya & jln Desa2 Yg Ber.. LOBANG2.. 
Sebagai Akses & Mobilitas Perekonomian Rakyat..Memasarkan Hasil Bumi. 
Di seluruh Wilayah Indonesia. 
Dengan KWALITAS yg Prima & Paripurna.. Bertahan hingga 30 Th. 
Ekonomi Ber Gulir.",negative
IKN lah. gak ada urgentnya sama sekali dgn kondisi utang menumpuk. Pakai APBN lagi,negative
"Ngebut, ngejar setoran dari berbagai cara. Gak peduli rakyat menjerit. IKN lebih penting",negative
