text,label
"Jakarta sudah bebas Malaria, untuk IKN malah daerah yang masih ada ancaman malaria...",negative
"Koruptor bisa kali ya jadi tumbal proyek IKN, kan dia udah makan uang negara.",negative
"Yg menolak mungkin 99% yg setuju mpunya kavling di IKN ...
Dsb.dll.dst...pokoknya yg borokokok....",negative
"Masayoshi Son adlh Pengusaha asal Jepang & Pendiri/Chief Executive Officer dr SoftBank. Biasanya dia basa basi mau inves $100M di IKN. Kl saya sdh tau itu basa basi senda gurau org Jepang utk muji2 saja. 

Coba bayangin google saja kompleks Petrokimia Pangerang Johor cuma $10M.",negative
"Nanti klo g balik modal,ikn dilempar k swasta klo masih g laku juga ya dilempar k investor asing",negative
"apa yg kau cari secara lebih baik
belumlah kau dapat
di antara peluang² hutang..
ramaikan mimpi indah bagimu..
what the u know bout deadline....
No ikn .... sorry oldman.....
jangan kau paksakan....",negative
"msih kurng byk yg didapatkan utk anak2 ny.
sdh di ksih jabatan
trus kucuran 71M jual martabak ama Es doger
pabrik usahany dr sumatra sampai papua, msih krng. Proyek ikn siapa yg untuk kalo bukan dia2 itu
blm lg ada maslah lain kkn",negative
"Lanjutkan pembodohan terhadap rakyat dengan ikn
Dan sebutkan nama nama ikan biar dapat sepeda",negative
"Alhamdulillah masih banyak atau mayoritas tni polri tak dukung ikn, sehat sehat ya pak polri dan tni aamiin..",negative
Emang di usir siapa.mesti hijrah ke ikn,negative
"Nonton balap dipaksa,
Pindah ke IKN dipaksa,
Merdeka gini amat !",negative
"Soalnya IKN bukan Milik Indonesia, IKN adalah Ibukota Nusantara yg terkesan ingin menghilangkan Nama Indonesia oleh Rezim 
@jokowi",negative
",ya jls bedalah,ikn adlh pemimdahan,yg d-ingnkn sefihak?(fihak2 tertentu yg berkpntingn!),sdg fatku mekkah!rasululloh hijrah sbb d-perangi koum kfr,kmd hijrah k-madinah!,kmd kmbli k-mekkah sbg kmenanganya umat muslim!(mnglhkn koum kfr saat itu,Alloh mnangkn lwt perang badar),",negative
Knp bang Ruhut kok g pernah naik kelas sih?dari dulu cuman jd suporter pinggiran....ada yg salah neh..coba minum air di IKN bang,negative
"Jika pemilu 2024 tetap digelar, resikonya akan banyak proyek mangkrak dan IKN pun juga akan mangkrak. Rezim cari selamat, dengan menunda pemilu, itu cara yang paling tepat untuk menyelamatkan proyek proyeknya. Rakyat semoga bisa berpikir cerdas dan sehat.",negative
Harusnya putra Dayak dongggg kan IKN ditanah Dayak,negative
"Tapi lolosnya ikn ngk lepas dari kerja keras bazer yang mampu ngadu domba penentang ikn dan penduduk tempatan

Salut buat tim bazer yang sangat lihai dan jeli memanfaatkan momentum",negative
"pembangunan IKN kayaknya main judi onlen seperti BINOMO, dibangun atau tidak jadi, , (binomo - turun naik, naik turun kalo naik kita dapat fee, kalau turun kita rugi),",negative
IKN jadi??? Nambah masa jabatan dl baru jadi.makanya NGOTOT bgt.liat ajah tuh kereta semi cepat jkt-padalarang blm kelar2.kecuali IKN nya bangunannya pk terpal kaya di pinggiran kalimalang itu,negative
Ha ha ha... jangan² gara² ini itu Proyek IKN jadi Mangkrak,negative
Kalo pas pembangunan IKN memerlukan tumbal proyek gak sih?,negative
IKN itu hanya mimpi buruk bagi penguasa,negative
"Sanasini dah kasi kode kl IKN ga bkl jd,,,,tp ms keuuuuukkeeuuuuuuuhhhhh,,,,apa sih urgensitas na mindahin ibu kita negara ,,!",negative
"Kenapa proyek proyek Pemerintah lebih layak kalau dibangun 30 tahunan lagi. Seperti kereta cepat. IKN. Jalan Tol. dan Pembangunan yang mangkrak dan sudah jadi operasionalnya minus terus spt LRT Palembang. Studi kelayakannya lemah. Asal bangun. Parah... 

#LuhutBiangKerokPerusak",negative
"Disuruh nunggu proses di MK. Ketika selesai & hasilnya diterima, bilang akan menjalankan putusan TAPI semua pasal tetap berlaku. Intinya tetap akan diterapkan.

Jika nanti JR UU IKN bernasib sama dengan Ciptaker, tau kan arahnya akan ke mana?

Yg penting bikin dulu UU-nya hahaha",negative
"Kalo bukan musyrik,sekalian dong manggil ratu kuntilanak,raja gendruwo,buto ijo,nyi kidul,nyi ngalor,pocong,tuyul,supaya semua unsur/penghuni wilayah nusantara dapat bersatu dan bersinergi membangun ikn.",negative
"Kok bisa tanah adat dipatok tiba tiba?
Gak bener ini namanya, ugal ugalan dan cendrung merampok hak warga. IKN serba dipaksakan, dan itu cerminan betapa rezim ini penuh dengan kegagalan.",negative
"Belon aja dibawain tanah dari kediri buat IKN..
Hahaha",negative
"Kondisi lahan basah dan becek tersebut mudah2an menyadarkan mrk, bahwa alam pun sesungguhnya tdk merestui kegiatan mereka disana termasuk keputusan ttg IKN..",negative
"Kelangkaan minya migor itu ulahnya mereka yg sudah ngebet banget mau ngejatuhin JOKOWI, berbagai mcm cara dilakukan tetapi ORG BAEKA DISAYANG ALLAH, @alisayarief kan cuma pengais SAMPAH
Yg kemaren mengais sampah IKN eh ga mempan, sekarang mungut sampahnya MIGOR.
NGENES HIDUP nya",negative
"Kalau terjadi perang
Gw minta Suaka ke IKN",negative
Tetap Fokus Tolak IKN,negative
"Kopi Pahit Dan Gula Batunya Mana Nih?

#IKN_IndonesiaKlenikNasional
#DibodohinDukun
#IslamDikacaukanKlenikDiagungkan",negative
Siapa suruh daerah kalian yang ingin dijadikan IKN !!,negative
"Jadi atau tidak proyek IKN harus dimulai . Dah terlanjur sensasi  misal gagal yg dimaki juga jokowi kok.
Gitu kan pung? Yg penting fee",negative
"Pilih penundaan IKN,  karna itu tidak mendesak,  dan kurang perlu",negative
para petinggi negara lagi focus ngurus Mandalika dan IKN,negative
"Wework ancur, Alibaba ancur juga, mayan pusing si, pantes mundur dari IKN.

IKN too safety buat masayoshi yang berjiwa judi semi trading.",negative
Semoga semua invedtor ikn mundur.,negative
"Kepala BIN ngomongin IKN ?!
Ruwet....ruwet....",negative
"Lucu, bangun IKN ada dananya giliran Pemilu ga ada, memang kalian pantas mati.",negative
"Lucu krn pandemi krisis ekonomi terus tunda pemilu, padahal melanggar uu.
Giliran ikn ditargetkan cepat selesai sebelum masa jabatan jokowi abis, padahal jelas2 kalo ditunda ngga melanggar uu dan saving apbn..
Bilang aja itung2an ikn pasti ga kelar 2024, batal lah itu proyek ikn",negative
"Tukang ngibul sukses jadi boneka oligarki,dan sekarang juga berperan sebagai boneka jenglot.
#PinokioRajaKlenik 
#IKN_RampasHakRakyat",negative
"Gak sekalian di IKN bangun sirkuit noh, kan masih kosong",negative
Dahulu esemka di siram air langsung hilang sampai sekarang. Apakah ikn juga akan menghilang setelah diguyur air se nusantara,negative
"Kemenag sibuk jeng logo halal,
Kemenperidag sibuk jeng minyak,
MPR/DPR/presiden ker sibuk persiapan moto GP jeng IKN,
Kementrian anu mana atuh nu ker sibuk nguruskeun kesejahteraan rakyat na ? Asa teu ka denge",negative
Ah...tahu gitu airnya bisa dibawa ke IKN kemarin...lumayan mengurangi banjir meskipun satu gelas...ye kan..ye kan,negative
"Bukan nya BPJS dipake buat IKN ya, justru itu karena mereka digaji pake uang rakyat, maka rakyat PUNYA HAK mengoreksi kalau jalan nya gak bener",negative
"Impian Mega Proyek IKN Khayalan...
Senasib dengan ESEMKA.",negative
"Reklamasi gagal trus bikin ikn…
Pantang menyerah….",negative
Tunda IKN cabut mandat pres...gitu aja kok repot,negative
"Kl alasan pandemi, yg perlu ditunda itu justru IKN pengganti, tp bukan malah PEMILU sebagai agenda utama konstitusi, bukannya PILKADA sj bisa saat pandemi",negative
"Pung bilangin ke putra mahkota Tlg cairin duit,pemilu tempat kami di tunda,kami mau bangun IKN...""Indonesia steril dari Arab phobia..yakin deh",negative
"Karena ngak rasional,masak bawa air dan tanah dari segala penjuru propinsi apa hubungannya dng objek IKN ,aneh aneh pak de",negative
"Jika negara benar-benar sudah tidak lagi punya Anggaran Keuangan sehingga harus menunda Pemilu, setujukah jika Anggaran untuk IKN yang ditunda terlebih dahulu?",negative
"Ya Ngapain coba, benar² ya rakyatnya pada menjerit minyak goreng gak ada, harga² pada naik, O alah Pak, Pak, dimana sih hati nuraninya Presidenku ini, kok malah mau kemping sama Kepala² daerah,harusnya tu mikir Pak bagaimana rakyat mu ini skr,ini malah IKN,IKN mulu,kita GAK BUTUH",negative
Klau ritual itu bawa sesajen ya... Nnti sesajenya di mkn penghuni hutan ato ikn,negative
Sekarang aja IKN udah banjir kok. Nanti mau pindah kmna??? Kalau ga mau banjir jangan rusak alam.,negative
"Bacanya kasus dokter lenyap, minyak goreng mendem, IKN tenggelam dan kasus"" besar malah ilang",negative
"Hmmm ya, pembangunan IKN nnt pun sdh pasti akan menggunduli hutan"" disana kan. Tp agak skeptis sih dgn IKN ini, anggarannya gede tp investornya msh blm jelas. Ku ksh hashtag manatahu tweet anda byk yg notis (tukads gk tuh ).
#IKNNusantara #IKN",negative
Kelelahan mikir proyek IKN  karena softbank udah narik diri.. jadi ga ya proyek nya,negative
"Dana untuk kemah mending buat bantu rakyat beli minyak goreng, Mulyono mah gitu bisanya planga plongo make sesajen buat dapatin IKN",negative
"Ini KENYATAAN ..!!! 
Anda tidak kasihan liat ,panas2 ibu2 renta antri minyak harus bawa KTP.. KK. Kartu vaksin demi 2liter minyak. 
Rasa Empati Anda uda mati .. 

Mukidi apa ada tindakan..? 
Ya..!! 
Mau touring ama pembalap 
Mau Kemah di IKN

Sekian. 
NKRI Harga Eceran..",negative
"Mulai ada riak riak muncul dimulai batalnya investor proyek KA melewati IKN dan sekarang investor dari jepang, mungkin kedepannya ada yg menyusul?.",negative
Kan jokowi kabur ke IKN minta di lindungi ke rakyat gendruwo....,negative
"Ditengah hutan merenung...
Dalam perenunanganya ""Intropeksi Kendi Nusantara"" (IKN)",negative
"Dikatain tempat jin buang anak ga terima, dijadiin ikn kaget, wkwkwk. Nasib lu dimanfaatin orang jahat, malah ikut menikam orang yg mo menolong elu. Sekarang habis manis sepah dibuang. Minta tolong tuh ke penjilat si 
@PakkatDayak
.",negative
sudah buat kecewa dengan ikn...jangan buat luka semakin dalam.,negative
Ada Yg Lagi Cari Cari Buat IKN ke Arab Loh Bro...,negative
"Kota nya aja blum ada,udh buru2 di lantik...yakin ini ketua ikn msih ada 20th lagi",negative
"sony hengkang itu karna kalah persaingan bisnis macam brand lain,bukan cuma dimari kok tp dibeberapa belahan dunia lain, stabilitas keamanan? lokasi ikn mendekati daerah konflik LCS, tau kan nine dash line tiongkok?jarak nya kurang dari 2000 km jika digaris lurukan kordinatnya,",negative
Turmenkistan memang Negara yang Luar Biasa..beda dengan Negara +62..sudah kebutuhan Sembako melonjak tinggi harganya dan minyak goreng langka..cuman pemimpinnya malah hanya berpikir IKN dan Mengenang masa muda...saat Camping di Alam Terbuka..,negative
"Ya begitulah, bagi jokowi gak ada opsi membatalkan IKN baru. Jadi salah satu kekhawatiran adlh membebani APBN krn harus jadi IKN nya.",negative
"Batalnya SoftBank mendanai pembangunan ibu kota negara (IKN) menyingkap tabir baru. Sejak awal, pemodal asal Jepang itu menyodorkan syarat yang tak masuk akal. 

#PeoplePowerMakzulkanJokowi
#PeoplePowerMakzulkanJokowi",negative
ruwet tau...gurus migor sm harga2 sembako merangsek naek...? mn lg nyari duwit bwat ikn...? pemilu pungin diundur tp bnyk yg nolak..? asa 3 priode jg bnyk ganjalan...? plisss deh.....,negative
"Seperti halnya kereta api cepat,ketika IKN jadi beban APBN maka ada hak warga pembayar pajak yang terampas.
Buat siapa IKN ?

#IKN_RampasHakRakyat
#IKN_RampasHakRakyat",negative
"Kasus ini tertutup oleh heboh migor langka, terorist, Kemping IKN, logo halal dll",negative
"Yagaperlu gapenting jg dibikin acara simbolik ini itu.. ngumpulin tanah&air dr seluruh propinsi yg notabene wilayah nkri itu simbol paan emang?

gada nilai filosofis sosiologis khasnya jg scr tujuan & maknanya

tampak cm simbol dukungan artifisial seluruh gubernur terkait IKN",negative
"Pada sadar ga sih kalo ini pengalihan issue IKN??

Wong Bodo ngaku pinter mana sih??

Ramein IKN lagi napah
#JokowiSemakinDiktator",negative
"Klo alasannya biaya,tunda syahwat utk pindah IKN....",negative
"Migor msh ghoib keberadaannya. Entar klo pulang dari bertapah di IKN, kita liat gimana, siapa tau air dan tanah yg dibawa oleh para pendekar dari daerah bisa disulap menjadi migor, tenang ae uda.",negative
"IKB

""IKN, Doktif typo ih""

Engga. IKB. Ibu Kota Negara Baru.

Negara kalian.

Kalau Negara saya, Ibukotanya Jakarta.",negative
Izinkan #sayamikir. 33 gubernur kembali kedaerahnya masing2 bawa 2 PR. Sosialisasi IKN dan sosialisasi pengunduran pemilu 2024.,negative
Gubernur yg mau ngikutin ati2 kena guna2. Kekayaan tanah daerah masing masing bisa disedot ke iKn. RITUAL,negative
Ini beneran marah ?? Lha kok setuju IKN khan biayanya diakal2i dgn memperpanjang jabatan,negative
"Kayanya rakyat rusia bakal minta tuker tambahnya gede bgt. 
Repot kan klo mereka sampe minta tuker tambah sama ikn baru.",negative
"Bagus deh...biar para koruptor yg lari kesana oada mampus kena rudal, kalo nyampe ke Indonesia yg di Istana/DPR/MPR DAN IKN biar pada rata dgn bumi",negative
Bangun IKN duitnya gak punya !?,negative
Hutan paru bumi Kalimantan di gunduli buat ikn ya pak,negative
Repot dong dah sepuh...palagi ke ikn...bisa² kepleset tanah basah,negative
Saya pribadi sebagai rakyat tidak mendukung IKN...mubadzir...,negative
"Ingat upacara ruwat terhadap mobil listriknya pak DI yg akhirnya terjadi kecalakaan, jg mobil esemka di ruwat oleh pak Jkw malah jd mobil ghoib.
Bgmn dgn ruwatan IKN ini ?… akan senasib dgn mobil2 di atas ?… Hanya kepada Allah kita berlindung dan minta pertolongan",negative
"Apapun yg terjadi Proyek IKN kudu jalan, perpanjangan masa pemerintahan oligarki jg hrs d pertahankan min IKN makan wkt 20 thn, hitung aja brp periode, rakus banged ini Toba sejahtera sama Rakabu sejahtera punya duo racun anak kodok",negative
Yang dibutuhkan tanah untuk nutup lobang bekas tambang di IKN.,negative
"Sumber masalah adalah nasib IKN kalau sampai pemerintahan tidak diperpanjang. Gagal menguasai gedung2 kosong di Jakarta, sebagaimana kegagalan reklamasi.",negative
Ngemeng² soal IKN malah keinget bocil dapet sepeda gegara ngomong IKN kontlo,negative
"Sudahlah PDIP dan Gerindra jangan pura pura,ayo kita tunda saja PEMILU nya,, karena kalo tidak , IKN akan jadi Hambalang jilid dua",negative
"Yg nyiapin kemah dan sesajen pihak IKN., Nah yg akan ditunggu untuk datang dan berkemah...? ""JIN""",negative
Gk suka ikn mass,negative
"Menghibur diri krn kuciwa, teriak² deh ""coret dia dr dewan pengarah pembangunan IKN..!"" 

Yg namanya dicoret mah ""bomat"" kali ya",negative
Saya geram mau pindah ikn,negative
Tapi aneh ya kok orangnya maksa banget sih? Smp bela²in mau kemah di lahan IKN..,negative
Bukan hanya cerita warisan monumental IKN namun pasti ada keuntungan besar yg dinanti.,negative
"Alasan anggaran, kok IKN bisa 
Padahal lebih penting pemilu sesuai amanat konstitusi. Klu ditunda krn anggaran berarti pemerintahnya bego ga bs urus negara. Bisanya cm pencitraan aja, tipu2, ga ada harga diri, muka tembok, jongos pemodal, pelacur politik dst....",negative
"Lantas Nama Jokowi Yg harus di Munculkan Dalam Naskah Akademik Seperti Itu Ya Mpud
8 Tahun Kepemimpinan Jokowi Semua Sektor Hancur
Hutang Negara Berapa Pud
IKN di Bangun Seberapa Urgen Keamanan Negara Harus Di Pindahkan Ibu Kota Negara??
Seberapa Bahaya Ibu Kota Hrs Di Pindahkan",negative
"ga pentinglah acara bawa kendi ke Ikn emang jadi pindah....,yang terpenting masyarakat bagai mana meningkatkan ekonomi dan  Hukum agar bisa Adil dan Jujur.",negative
"Harapan nYa KiRa² Apa Ya Om...?
Apa BiaR IKN BaRu LaRis Kek SUnan KuNinG",negative
harusnya tidak perlu Jepang di IKN krn Jepang pernah menginvasi dan menjajah Indonesa.,negative
Setelah memunggungi tol abis ini ikn bakal bernasib sama?,negative
orang orang lagi kumpul antri minyak goreng.. presiden dan para gubernur kumpul kemah di IKN..miris..,negative
"Pengen nya Diajak ke IKN....!!!, Emang Loe siapa...?, Hahahaha.,..karna Cuma penonton makanya Hanya Ngebacot Doang",negative
"Buat judulnya gak pas min,,masa jokowi sarungan kemah di ikn ...kurang pas kata kata min",negative
Jadi semakin yakin IKN Hanya utk Balas Jasa Uang/Materi utk Olygarki Bukan Utk Rakyat.,negative
"Saya juga serius nanya.. Kok anda mengatakan penundaan pemilu adl kehendak rakyat.
Rakyat protes:
1.harga BBM naik
2.tarif TDL naik
3.RUU CIPTAKER
4.RUU KPK
5.RUU IKN
6.dan masih banyak suara2 rakyat yg tdk pernah anda gubris.
Migor Langka, premium ilang. Anda cuek.",negative
"ntar media kadrun & kadrun dongo yg kerjaannya goreng menggoreng ayam tiran terdiam lg krn IKN lanjut teros..
lanjooot sakit ati drun…",negative
"Ganti presiden lah biar ga dilanjut kan itu ikn nya,ikn diutang hahahaha",negative
"Syirik dibilang simbolis
Goblog aja yg bilang simbolis
Syirik ya syirik
Dan ritual kaya gitu di IKN kemaren itu emang syirik. Jokowi itu emang punya kebiasaan syirik. Percaya tatayyur dan tahayul. Mukidi emang jahil (bodoh).
Na'udzu billah. Untung dulu gw ga mikih mukidi.",negative
"Ooooooooohhhh

Titik NOL sudah berpindah toh dari Sabang ke IKN ?

Waduuuh ....
Kacau balau nih.....

Prihatin
Prihatin
Prihatin

Semoga Allah SWT selalu mengalahkan yang zalim.",negative
Membebek aj ni org. Belain anggotanya. Kenapa alesan perang Rusia-Ukraina ga buat alesan utk menunda IKN????,negative
Kayaknya lagi ngobrolin minyak goreng  langka  dan  investor ikn yang  gak jadi investasi.,negative
Duitnya buat bangun IKN,negative
Setuju tunda IKN bukan tunda Pemilu !,negative
"Saya harap pak pres. Bukan cuma semalam kemah di ikn,tapi seminggu atau 2 minggu.Kalo itu terjadi saya yakin harga migor di tempat kami ( kalimantan ),jd normal",negative
"Rentan krisis tp mau bangun IKN, pake hutang pula. Hadeh",negative
"Para investor besar biasanya punya tim ahli dari berbagai disiplin ilmu yg akan melakukan kajian sebelum mengambil keputusan investasi. Sangat logis jika SoftBank batal investasi di IKN karena dari aspek apapun, proyek ini tidak feasible.",negative
"Ada yg pengen banget mau jadi Kepala otorita IKN, krn merasa diri gubernur di ibukota jakarta, tapi apa daya...jakarta aja hancur...IKN kalo kepegang dia mungkin gak bakalan siap kotanya di 2024",negative
Oooh jadi pak luhut inisiator IKN ya... Hmmm apa dia juga presidennya presiden?,negative
"So diprediksikan bakal mangkrak. Lagian blm tentu doi dan kita bisa menikmati, sesuai ket doi td bhw IKN bakal berfungsi 20 thn kedepan, wallahu ta'ala 'alam.",negative
Terus kerjaan kepala IKN apa kalo investornya kabur? Paling buat oret2an doank,negative
Saya takut jika presiden ganti bukan tdk mungkin IKN baru akan mandek..alias tdk di lanjutkan maka dari itu ayooo jokowi sekali lagi..,negative
Maaf nih om. IKN itu singkatan Ibu Kota Negara atau Ibukota Kendi Nusantara ? Nih keponakan nanya.,negative
"@MS_Didu
 dimana kau woy, 
@msaid_didu
 ?
.
 
@SoftBank_Group
, go away from IKN",negative
Man of contradiction. Kepala daerah disuruh ubah pos apbd sdgkan dia ngotot ikn.,negative
"Entah apa yg ada di benak seorang 
@jokowi
 ,sbg presiden dia sadar klu hrga2 akn melonjak dn pasti makin mencekik ekonomi rakyat,tp di sisi lain dia memaksakan pembangunan IKN dn proyek2 infrastruktur yg jelas2 menguras keuangan negara..",negative
Klau gtu alamat IKN g akan jadi klau kayak mobil Esemka.,negative
"IKN ngomongnya :
Lu = ikam
Gua = ulun",negative
"Maksud hati saat peresmian berkemah di IKN, SoftBank ikut serta isi air gentong.  ttp pihak SoftBank mengambil langkah mundur sebelum peresmian takut jadi tumbal.",negative
"Ikn itu cuma mimpi, hayalan Jokowi nasibnya bakal gak jauh beda sama Esemka..",negative
"Tunggu 40 hari 40 malam, tanah dalam kendi akan berubah menjadi emas 24 karat untuk modal membangun IKN. Semoga",negative
"klo urus IKN gerak cepat pak, urus minyak goreng ?",negative
Orangnya sdh pergi lama ogah di IKN ngakak boleh,negative
"Awal yang sangat tepat, peresmian IKN adalah bukti bangsa ini sedang makmur sejahtera, gemah ripah loh jinawi
Tidak berhubungan dgn isu pengunduran pemilu. Karena pembangunan IKN akan dilanjutkan oleh pemerintah hasil pemilu nanti

Pengelola negara sedang 'sakit'",negative
Dri berita d atas bru tau klo omnibuslaw ada kaitannya dri pindahnya IKN....,negative
Tempo lagi tempo lagi...selalu berseberangan dengan pemerintah dalam hal apapun...keputusan pemerintah sudah final..gagal nya investasi dari Softbank GK akan menghambat rencana pembangunan IKN..,negative
Setingan agar lupa IKN dn Es doger,negative
"justru itu kenapa presiden2 sebelumnya yang kita tau dalam mengambil setiap keputusan sangat berhati-hati gk asal2an belum bisa merealisasikan ikn hanya wacana dan rencana, banyak faktor yang di lihat gk cuma hanya ambisius",negative
"fix ya jawa sentris. di IKN aja pakai kendi. Sebagai orang jawa, rasanya miris. Mending pakai bahasa arab sekalian.",negative
"Daripada pindah IKN mending investasi di 
@ChelseaFC",negative
"Dijaga Gendoruwo, Setab dan Iblis nya Lagi ke ikn",negative
Kendi di IKN syririk kan ustad?,negative
Udhlah ikn trmsk apa klo bukan barang drtd bacot aja data gk ada tolol ya??,negative
"Jangan sampai pembangunan IKN dg dalih pemerataan pembangunan namun maksa ditengah kondisi buruk spt ini. Dengan membangun yg serba WAH disana agar terlihat WOW mirip flexing yg dilakukan ""crazy rich"" abal2..",negative
"Kalo nggak nambah IKN bakalan mangkrak jadi bullyan seumur hidup....malulah..
!!!",negative
Mukidi hijrah ke IKN karena Jakarta banjir melulu....,negative
Klo mau nginap di lokasi IKN tanya aj ama pekerja borongan tanaman Akisia..gimana angkernya nyamuk2 malaria di sekitaran IKN.,negative
"Pak, setahu saya cita2 besar bangsa Indonesia adalah menciptakan masyarakat yg adil dan makmur, bukan IKN. Itu cita2 siapa Pak?",negative
"Duit ngutang, IKN belum selesai aja lu dah gak menjabat lagi woi... kebijakan lu gak laku.",negative
"Woooooiiii..
Bangun pak 
@anum_raden
, tidurmu terlalu miring didalam tenda perkemahan di IKN",negative
Ke IKN malah mau ziarah keramat,negative
"Takutnya tenggelam itu IKN baru, kalo mulainya dengan klenik",negative
mudah2an ga laku ikn baru ri ...,negative
"Menghijaukan?... Mau bangun Ibu kota negara di Bawah tanah ya bro?... Becandanya jangan ke terlaluan lah , kalo buat bangunan harus babat pohon jujur saja lah gak usah sok nanem2 pencitraan gitu lah 
@jokowi
 , anda manusia jujur kan?",negative
Yang untung dari pembangunan IKN itu oligarki. Rakyat lebih banyak buntungnya. Belum lagi dampak buruk bagi lingkungan. Hutan banyak yang digunduli.,negative
Pontang Panting Nyari Utang ke mana2 utk Bangun IKN di Kaltim dgn a.n Ototitas Pemerintahan bukan Negara lho ?,negative
Makan hak rakyat pasti mas…di lahan sekitar ikn udh ga boleh di patok hak milik dan berladang lagi,negative
"Berkemah di IKN maksudnya untuk buang kesialan. 
Dan kami dah tahu kesialan itu ada pada diri orang yg bersarung di depan kemah...",negative
"Rusia sdh membatalkan proyek Kereta di Borneo, softbank jg sudah menarik diri buat investasi IKN yg bermasalah. Harapan terakhir Investor dr pemerintahan Arab kalau ""Gagal"" gak mendapat dana segar.. Rakyat lg bakal diperas",negative
"asal mangap, mana ada ikn nggak pk apbn",negative
"Wkwkwkwk........rezim 
@jokowi
 mulai panik banyak yg gak mendukung pindah IKN nya",negative
"Mengapa saya merasa vibenya ikn berasa dikorut,, GK ramah bgt,,  sorry that is my feeling,,,",negative
stelah di hitung ga ada guna nya invest di IKN maka nya doi cabut investasi,negative
IKN gmn wwjwjwjwjjwww,negative
itu kesalahan mereka sok paling kuat nah sekarang mereka semakin takut setelah prof tamim bebas. Bahkan tugu obelisk di jakarta sudah gak mempan nyihir mata pengikutnya yg dongok lagi. Jadi mau kabur ke IKN? sekalian bawa tuh omicron!,negative
Nunggu dapat wangsit dari Jin penghuni tanah IKN,negative
"IKN, Jakarta kehilangan privileged sbg ibu kota.

Company dari UK dapat warisan atau ambil alih 3 aset besar di Asia tenggara? 
Apa bank swasta besar milik company dari UK ? 
Maybank, CIMB dari Malaysia, apakah UK company mangkal di Malaysia?",negative
"Kok gk ada ritual mandi minyak goreng panas ya,biar IKN tambah subur makmur.abad 21 kok masih ada pemimpin yg EDAN dgn politik SIMBOL.mau tenah n air seluruh dunia dibawa ke IKN,klo pemimpinnya PLONGA-PLONGO,indonesia ya akan ttp PLONGA-PLONGO sampe kiamat.",negative
"Yg sekarang saja diragukan apalagi setelah 2024..sangat tidak sah jika masih tinggal di istana & berkuasa..makanya mereka sekuat tenaga sebelum masa jabatan berahir pindah ke IKN baru supaya terhindar dr demo besar/people power
@AJEnglish
 @BBCNews",negative
"Pending dl IKN, lebih realistis.",negative
"Seandainya ""jadi"" inves, nyinyir lagi, ""dijajah Jepang   3.5thn"" gak kapok?..... IKN milik Nipon..... Preet",negative
"Harusnya lari dr kenyataan, ikut berkemah misal nya di perkemahan nasional IKN biar ESMOSI",negative
"orang dulu biasanya suka pendam kepaka kebo sebelum bangun jembatan, gedung atau tol.
kenapa di IKN kemaren ngak pendam kepala kebo ?
karena kalo dipendam 2024 nanti PKI perjuangan ngak bisa ikut pemilu.",negative
Lagi nyari alasan salah ritual IKN bro...untuk proposal demo..,negative
"Kalau bangun ikn selama itu, trus  perpanjangan masa jabatan,  untuk apa dong ????????????",negative
"Bapak ngga malu dengan ucapan bapak sendiri? Ngatur minyak goreng dan cabe aja ngga bisa. Bapak salahin pembangunan ngga merata lagi. Trus bgn ikn, pajak2 dinaikin padahal itu salah bapak sendiri ngga bisa atur anak buah. Hidup dijaman pak jokowi lebih susah dibanding pak sby",negative
"itu yg mau kemah masih pede IKN bakal jadi...
ngajakin Gubernur ritual mistik lagi...",negative
Tempat buang sial dari tanah di 34 propinsi.. tanah² sial dibuang ke IKN  baru,negative
"Tujuannya bbrp. Dari tujuan2 lintas bidang tsb, salah satunya 'AMANKAN' bbrp mega proyek yg disinyalir akan lewat dari 2024. Spt IKN. Krn gak ada duit, investor mau jaminan. Rezim 'bangkrut' dana. Rezimnya yg salah kelola negara. Bukan negaranya. Dg kata lain, mereka kibarkan !",negative
"Ga akan terjadi deh kak

Nanti IKN itu akan sm kaya:
 Hanoi vs Ho Chi Minh
Abu dhabi vs Dubai
Ankara vs Istanbul

Kota metropolitan atau kota terbesar bukan ibukota negara",negative
"setelah argumen sampah dng embel2 big data mentah, sekarang dia datang lagi dng usulan pendanaan. kalo gitu coba jawab dulu pung, mana yang lebih urgen antara IKN dengan pemilu yang memang udah jelas2 diatur di dalam konstitusi.",negative
Wakil Rakyat sibuk utk thn 2024. Presiden konsentrasi IKN.....jadi nafsi2 saja silahkan selesaikan masalahmu sendiri. Kurang lebih bgt lah yg dimauin mereka.....atau bhs anak muda EGP....,negative
Bener2 jangan mau ikut2an proyek IKN pasti bermasalah kedepannya... semoga ga ada yg ikut,negative
iya dah punya japrem nan d IKN yah,negative
"Pemilik tanah dan air di IKN bukannya para konglomerat, Bos2nya Jokowi?",negative
"pusing saya sama kelakuan bapak, Minyak langka komoditas pada naek terus bapak malah mau camping, apa urgensinya pak sampe harus camping segala? Rakyat antri minyak sampe 1 km pak. Coba tolong peduli sama rakyat seperti bapak peduli ikn",negative
"Waduh, Nyi Roro Kidul bisa keselek kendi nih karena namanya Anda bawa-bawa terkait acara di IKN yang ribuan kilometer jauhnya dari Pantai Selatan.",negative
"Semua semua semua
Dapat dikabulkan..

Dapat dikabulkan dengan ngutang ajaib...

Aku ingin terbang tinggi ke IKN..

Hai..",negative
