text,label
"Itu yg ngotot buat bangun IKN, yg jelas2 gak ada dana...
Suruh Jual ginjal mereka...buat biayanya !",negative
"Minyak goreng langka
BBM naik
Softbank hengkang dari IKN",negative
Mayan buat nambah2in bikin ikn baru.,negative
#GA USAH KASIH UMPAN IKN GA PENTING BUKAN SAATNYA KALIAN TURUTI MEREKA KALIAN LIHAT RAKYAT SENGSARA DARI HASIL KEBODOHAN KALIAN,negative
1 kalimat TIDAK ADA URGENSINYA KEMPING DIAREA IKN..NORAK,negative
"Setelah diumumkan penguasa IKN

Minyak gorengpun akan normal dipasaran",negative
Semoga IKN nanti g ghoib juga ya bu dokter,negative
"rakyat sibuk antri minyak goreng sampe ada yg meninggal, yg diurusin IKN.. crdas kali",negative
"Mau pindah IKn tapi ngurus minyak aja gak becus
#turunkanjokowi 
#makzulkanJokowi 
#pdipbiangkerokperusak",negative
Coba tokoh Dayak tanya langsung sama yang mau camping di IKN… tanya kenapa oh kenapa yg dipilih bukan putra daerah? Tapi jgn smp kasih norek setelah nanya ya..,negative
"Kalo IKN dibangun di Jawa nanti teriak Jawasentris, tapi begitu dibangun diluar Jawa, dibilang Jawanisasi...

Orang2 ini memang udah pada gila...",negative
"oo alah, 
Jepang pula mo di gertak malah makin tenggelam itu IKN.
ini akibat kebiasan mengertak rakyat +62, skrang di coba ke Jepang..",negative
"Investor yg mikir ya pasti mundur mereka mungkin tahu desakan rakyat yg ga setuju ikn lanjut, hanya saja pemangku negeri wakanda saja yg ga bisa mikir alias planga plongo thok",negative
"BELOM LAGI, EKOSISTEM DI INDONESIA INI TUH LEBIH KOMPLEKS

Gw cringe sendiri dah ngeliat desain IKN nya yg penuh dgn taneman dan sungainya dibikin beraliran deras dan jernih

KETAUAN BGT YG DESAIN KAGA PAHAM KONDISI IKLIM TROPIS DAN TERUTAMA KALIMANTAN
Aer di sana tu coklat, bro",negative
"Semoga anda bukan Muslim, saking sentimennya anda pada Arab sampai logo halalpun dipermasalakan, apa anda tdk dengar berita LBP ke Arab mohon investasi unk IKN, LBP itu non muslim lho masih diterima dng sopan sama bangsa Arab. Dasar bazerpnya Jokowi suka posting berita yng rusuh""",negative
"Ibu sedih ya bu kebun sawit terluas tapi minyak goreng langka , sebenarnya ada apa sih di Indonesia ini? Fenomena minyak goreng langka ,pemerintah semangat membangun IKN tapi perekonomian tidak stabil",negative
Apakah rakyat yang tanggung utangnya? Apa urgensinya ikn tsb?,negative
"Gak bodoh? Kok kesannya malah bodoh ...
Yg memberi kita obat  mesti yg punya ilmu kesehatan atau dokter..
Yg bangun rumah pasti yg punya ilmu bangunan dong ..
Trus..pembangunan ikn buka lahan baru ..gmn tuh kira2",negative
Saya ikut yg nolak pemilu ditunda dan yg TDK mendukung ikn,negative
"Secara narasi dia benar! Klo cuma PNS!
Tapi dia mungkin belum dijabarkan ide komplitnya..
Akan ada daerah2x penunjang disekitarnya yg dibuka investasinya bagi siapa saja, dalam dan luar negeri!
Dan kalo tahu siapa penguasa lahan disekitar IKN maka akan terkejut",negative
"Yg radikal itu esdoger 71 milyar,mendukung IKN, hutang ugal ugalan,tukang impor,tukang nimbun sembako,tukang nipu macam sampeyan pak.",negative
"Para china oligarky tau jokowinakan jatuh 2024...sedangkan modal blm kembali maka di buat lah skenario aeperti sekarang ini agar bisa mengembalikan modal yg dikucurkan untuk pemenangan
Karena semua program Oligarki batal..
Reklamasi IKN kereta cepat.
Dan banyak lagi",negative
"sudah bisa ditebak. Dia memanfaatkan sumber daya keuangan dari IDFC yg bisa tekan dana kelola abadi ( SWFs) dari Arab dan UEA. Tetapi sebagaimana skema sebelumnya, dia korbankan Arab dan UEA. Dan kini dia akan korbankan Indonesia lewat skema pembiayaan IKN. Lagi lagi dia gunakan",negative
"Karena pembangunan IKN kalau nanti dilantik presiden baru, gak gampang presiden baru bakalan tau mau nya jokowi IKN seperti apa. 
Dan isu2 yang terjadi untuk mengelabuhi rencana ini. 
Hahaaa, ini masih dalam sudut pandang aku sih. Kepikiran aja barusan",negative
Presiden pingin gunting pita IKN masseeeh,negative
"Ngapain urus IKN ?? IKN sama persis dgn MOBIL ESEMKA, KARTU SEMBAKO MURAH, 10 Juta Tenaga Kerja, 11 Ribu Triliun.. semuanya Zonk.
Fokus aja.
Apa kabar dugaan KKN anak Kembar Ki Lurah ?? 
@KPK_RI
 dan Harum Masuki..
#JokowiHarusDiturunkan",negative
"Knp kok gak ngasih usul utk pnundaan IKN pdhl anda tau negara ini tidak ad uang utk bangun IKN.
Nalar sehatgunaka bpk.",negative
"Jadiinnlah tuh si kenz sama salmanan jadi influencer ikn, tradingkan tuh ikn sapa tahu ada big boy masuk dananya",negative
"Kemarin waktu pelantikan kepala otoritas IKN..saya berharap ada reshuffle kabinet,mendag dicopot tp pakde punya hitung2an sendiri sepertinya. Masa migor lg susah gini ada yg bisa beli 16 ton buat pencintraan? Coba itu...",negative
"Air dari manapun sama, butek, kaya otak pejabat, butek semua, rakyat dlm kesulitan, msh maksain kehendak bangun IKN, tolol sdh tradisi",negative
Sepertinya proyek IKN akan bernasib seperti proyek mangkrak lainnya. Menghamburkan uang negara disaat  terlilit hutang.,negative
Dia takut ikn nya gk berjalan mulus kayak hambalang ..hukum karma berlaku pak gimana menyikapinya,negative
S7 bnar .dgn adany IKN jgn Ampe merampas hak rakyat  ..Kasian mereka merana terus.jgn bikin keluar Air mata,negative
"ohh okeoke mas sipp, tambah ilmu hehe . soal IKN intinya bodo amat lah suka-suka pejabat aja.",negative
"Bentar lagi resesi tingkat dunia. Perusahaan2 bakal saling caplok. Yg kuat dia yg menang. Indonesia siap? Hutang mayoritas sama asing, berbasis non IDR. Kesian rakyat kecil. Pemimpinnya mikirin jabatan dan IKN. Jualan tiket MotoGP aja maksa sana sini...",negative
"Setelah IKN diresmikan, logo halal akan berubah dgn ikon Kalimantan",negative
Nuklirnya rusia bisa nyasar smp titik 0 IKN gak ya? Hahaha,negative
Mundurnya sehari stlh kepala otorita IKN diangkat. Kayak disengaja si SB ini ngejek jkwe.,negative
"IKN:
Ibu Kota Ngaciro",negative
"Kenalan sama ""penghuni"" asli IKN, biar ga diganggu meureun",negative
Lebih Bijak IKN....di Hentikan!!!!? (,negative
Ikn ikn tot,negative
Bukan lobang doang yg lebih paraah adalah anggaran utk IKN ini apakah sdh kalian sediakan atau tambah ngutang lagi yg sdh bejibun itu???,negative
"Menanam pohon...
Trus ntar dicabut lagi pas bangun IKN......
Gak guna kan",negative
"Bkn buat IKN solusinya,tp transmigrasi & desentralisasi pemberdayaan pembangunan yg berkeadilan.IKN yg dibiayai korporat & investor asing akan membuat Anak Bangsa mjd tamu di rumah sendiri.Knp rezim saat ini tdk berdiri dgn Cara Berpikir Bangsa Yg Selamat Sejahtera? Disorientasi!",negative
"Aku ga mempermasalahkan ranah keyakinan/klenik ada di hal2 beginian meskipun udah 2022 & IKN yg digadang-gadang sebagai ibukota modern canggih 4.0 toh di Asia Timur juga masih pake fengshui dan sejenisnya.

Aku bicara soal akidah, dan hal2 ginian udah jelas offside",negative
"Supaya kita paham duduk perkaranya.
Soft bank mundur dari IKN.

Reuters dan Bloomberg memberitakan bahwa Soft bank pull out dari proyek IKN. Berita ini bagi saya tdk mengejutkan. Karena semua trader tahu siapa itu soft bank. Dari awal waktu Soft bank gandeng IDFC untuk mendukung",negative
"Tuh kan dah kena unsur klenik nya.
Ngomongin IKN Ikatan Klenik Nusantara sih...

Niat mau ngetik ASLI jd ASLU tapi Alhamdulillah ga keketik A...sudahlah...",negative
"Mohon seluruh rakyat Indonesia memaklumi, ini demi menyejahterakan seluruh anak-cucu para OLIGARKI yang sudah berdarah-darah sumbang modal dan ""watak bebal"" untuk IKN tercinta. #eh..",negative
"Ibu itu kelelahan , rakyat antri hingga meninggal, para pejabatnya sibuk nonton moto GP dan kemah di lokasi IKN, sambil bahas perpanjangan masa jabatan.",negative
"woyyyy yg lg ribet, sibuk sm urusan IKN, radikal radikul, telorisme, intoleran, urusin ini nih ?!!... cc 
@jokowi",negative
"Beberapa waktu lalu nemu ads di IG dari akun nggak jelas, setelah saya klik profil, isinya feed pro IKN semua.
Kali kali ini nemu ads dari akun nggak jelas lagi, yang setelah saya klik profil, isinya feed pro KPK semua.
Ya, sah-sah saja. Namanya juga membangun kepercayaan publik.",negative
"Iya. Mau ga mau emang harus dateng. Dan secara langsung ini juga dijadiin simbol semua gubernur dukung proyek IKN.

Ngga bisa nolak juga. Emang pemerintah pusat aja yg otaknya keblinger.",negative
semua naek demi IKN..,negative
Usulin presiden wakanda tambah jabatan 4 periode lagi...biar proyek IKN terus jalan...cuma gak tahu rakyat wakanda masih ada kaga.....,negative
"Di IKN daerah Sepaku , nggak ada Mall , nggak ada tempat Hiburan , SPBU aja jarang ada kok...

Emang sanggup ASN di sana ??

Adanya MATI GAYA",negative
"Beda dgn skrg, poli tikus berjuang IKN baru, perpanjangan jabatan RI1, jendral nya...... Isi sendiri",negative
oowww MSD ... ikut kamping di Titik Nol IKN gtu .... klo emg dia ada disana ... dia harus bersyukur tidak dicyduk Paspampres ... ato oleh Petugas Nakes RSJ ....,negative
Mulai rebutan kotak uang nih IKN.,negative
"Jangan pulang lagi ya pak, tinggal saja disitu ngurus proyek ikn, bapak memang luar biasa nyelenehnya",negative
"Sebagai negara ( yg katanya ) kaya raya, sy sbg warganya malu...sampe harus ngemis kesana kesini demi sebuah IKN. Harga diri bangsa ini dimana....kasihan para Pahlawan yg berjuang mati²an demi Indonesia ikut menanggung malu",negative
"Hilang dengan sendirinya karena tertutup minyak goreng,radikal-radikul IKN dll dan entah apalagi nanti yg akan nutupi lagi...",negative
"Yang ditunda itu IKN bukan Pemilu Pak 
@jokowi",negative
"Tenda sby, dlm konteks kemanusiaan di pengungsian, dlm peristiwa tsb capital uang untuk kmanusiaan.

Tenda jokowi,
Dlm konteks proyek IKN yg capital uangnya bisa ratusan trilyun, sarat mafia proyek.

Sy suka tenda sby, dlm hal level leader.",negative
Solusi yg jitu hasil bengong di tituk nol IKN,negative
"atau Sunset Sunrise dibalik tenda. 
Itu juga butuh disampaikan meski tidak lebih penting dari upaya mewujudkan IKN Nusantara di sisa waktu jabatan Pakdhe.",negative
Haha jejak dungu ikn urgen pelajaran sd udh mental dr otaknya,negative
Kalau IKN dijamin mangkrak,negative
Minyak goreng langka tambah lg ikn! Gmn ngak puyeng! Blom lg butuh dana pemilu,negative
"Semacam peringatan saja. Kalau pemimpin ikn ahok, bisa jadi seluruh warga asli kalimantan digusur. Diganti orang cino. Gitu lhoo...",negative
"IKN termyata didukung gubernur, makanya diam saja.
Kendinya jangan berisi air mata rakyat dan air mata penyesalan krn hutang sudah tak terbayarkan.",negative
"Bisa juga ada oknum yg mencari cari keuntungan mafia tanah, krn otomatis nantinya tanah sekitar IKN baru akan bergerak naik. 
Tinggal dilaporkan ke aparat setempat",negative
Klo tdk percaya ama jin penunggu hutan di IKN..coba kalian bakar terasi atau ikan asin di saat sore menjelang magrib..hitungan detik kalian akan merasakan teguran penunggu nya,negative
"IKN itu hampir mustahil untuk terlaksana, seperti rambut bapak yang  sudah ditutup wig",negative
"Hal seperti ini yang akhirnya buang2 uang negara saja. Klo memang mau bikin IKN ya langsung aja geber, tak perlu ceremonial2 yg tak perlu.",negative
"Dikabupatenku, bupati menganggarkan utk buat terminal, setelah jadi terminal tsb, gak dipakai, begitu juga dg bupati yg baru, buat rumdin utk pimpinan daerah, ahirnya juga mangkrak
Nah IKN ini bisa jadi akan MANGKRAK nantinya",negative
Ada yg lg pura2 bahagia toh di negri ini... Liat sembako dan migor susah... Tambh lg ikn bntr lg mangkrak,negative
"IKN itu proyek orang halu yg hanya ingin gunting pita doank, setelah pensiun endingnya nangkrak, contohnya kereta api cepat bdg-jkt dan bandara apa kbr bro?",negative
Kepala IKN nya siapa njir ... ?????? tau tau udah ada aja,negative
Mungkin nanti kalian akan tergusur oleh IKN.,negative
"maka nya di kavling2..
nanti di beli per kavling bagi yang mau investasi,,
habis itu di jual lagi, karena double perantara untuk menjadi hak milik ikn",negative
"Bener banget yah kita hanya percaya sama Allah saja yah jangan percaya ke dukun spt jokowi di ikn
#JokowiHarusDiturunkan",negative
"Bukannya 
@aniesbaswedan
 kmrn nyinyir IKN....??  Ndak ada malunya kau nis...",negative
Mana suaranya Boss LBP ya??seharusnya LBP lihat Petisi ini..ini baru Real Data..milik Rakyat..yang alergi IKN..,negative
"Negeri penuh KEJUTAN, pengumuman hasil pemilu tengah malam, ketuk palu OMNIBUS LAW tengah malam, ketuk palu IKN tengah malam, turun harga minyak goreng tiba2 14000 disaat mahal2 nya, naik harga minyak goreng tiba2 disaat langkanya. TIBA2 SEMUA TOKO PENUH STOK MINYAK GORENG",negative
"Ritual tanah dan air di IKN

Bawa aja air bah bencana banjir dan tanah di lahan sengketa atau tanah gusuran pemerintah masing masing daerah.",negative
"@Fahrihamzah
 : baguslah tuch bang fahri, dengan mundurnya soft bank dari project IKN semoga sampai masa jabatan presiden 
@jokowi
 habis 2024 semoga gak jalan tuch project IKN dan hanya sebagai sebuah #MONUMENGAGAL presiden hanya bisa #GIGITJARIDOANG",negative
"#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara

Pantesan Ada Ikatan Yang Saling Keterkaitan.",negative
Setidaknya IKN bisa dijadikan perkemahan Pramuka..,negative
Upung apakah mau jual IKN ke China....malu sama Tanah leluhur Toba ...wkwkwk,negative
"Kl cm mpe 2024, IKN sptnya ga selesai.. bs jd hambalang kedua kalo yg berkuasa beda ""circle"".",negative
Nanti mau nitip ah....tanah kuburan dan air dari gorong² utk di ikn pakai gofood,negative
"IKN nya aja sy masih belum faham sebetulnya buat apa, untuk siapa, dana dari mana..",negative
"Itu hutan produksi, ada / gak ada IKN, tetap bakal ditebang juga",negative
Mang ada ya yg minat mengunjungi IKN... Wkwkwkwk,negative
Coba jernih berfikir investasi $100 artinya prshn tekor/minus dulu didepan $100 “dng harapan sekali lg harapan” pelan2 balik pokok dl br dpt keuntungan kl cm $10 ya salah investasi kl untung $100 atau 50/100% br namanya untung. Nah ini $100M keuntungan apa yg bs dihasilkan di IKN,negative
Lha kan dari sumber berita para pendukung IKN .,negative
"Dengan Mie instan pembangunan IKN Lancar
#DenganETMerdekaBerdaulat",negative
Soft bank mundur. Dana asing keluar mengalir deras. APBN kurang gizi. Msh ngomongin IKN aja  haluuuuuu…,negative
Jadikan aja IKN wisata perkemahan lebih layak,negative
"maaf pak...meski UU IKN sdh disahkan DPR RI, tp org2 Parpol di Senayan sudah tidak mewakili suara kami rakyat kebanyakan pak",negative
"Bukan ibukota saja yg dipindah, budayanya pun ikut dipindahkan..

Kira2 IKN ngomongnya pakai lu gua lu gua juga gak?",negative
Emang ada dananya buat bangun IKN ? Atau cukup ngumpulin tanah dan air dari seluruh kawasan RI ?,negative
Nanti kalo IKN gagal tinggal nyalahin ganjar,negative
Kok pembangunan IKN mau jalan terus yang biayanya lebih mahal,negative
"Udah tau harga mau naik ya semua termasuk bahan bangunan. Ya setop dulu proyek IKN nya bapak, setop dulu proyek kereta cepat JKT - BDG (yang akhirnya tidak sampai Bandung)",negative
Bukanya masih di  IKN yak?  Kan jokowi sendiri yg ngundang??,negative
Ini harus di baca sm pemuja IKN yg sekarang seliweran di TL bikin mau muntah aja....,negative
Sudah dibilangin situ tempat jin buang anak kok nekat bangun IKN di situ de.....cape deh,negative
"Kenapa pak Ganjar tidak bawa Tanah dan air dari Wadas untuk di bawa ke IKN? 
@Wadas_Melawan",negative
"Rakyat lagi menderita ngantri beli minyak goreng, padahal beli lo bukan minta, beliau malah sibuk kemah di ikn",negative
Ikn e banjir,negative
Sibuk ngurus IKN lupa ngurus kbutuhan dasar  kh ini...,negative
"Bahasa itu politis , jḍ ḷĕbih ṭĕgas jĕlasña ya yg tĕrgusur itu yg ḍisuruh pinḍah kĕ IKN ,siṅkatña bĕgitu .",negative
"“Waketum MUI Marsudi menuturkan, proses hijrah Nabi Muhammad SAW dari Makkah ke Madinah tidak jauh beda dengan pemindahan IKN dari Jakarta ke Kalimantan Timur”

Disss! 
Ga ada tuh critanya Rasululloh hijrah pake tanah & air 34 rupa. Ngawur ente!",negative
"@Jokowi
 tampaknya tidak peduli lagi dengan tanggung jawab pada rakyat, bahkan ugal-ugalan bangun IKN disaat ekonomi sedang terpuruk dan utang meroket !",negative
Memang biadab nih rezim..Masih bisa2nya mikirin IKN dg melantik Kepala Otorita..,negative
Lagian siapa yg mau ke IKN,negative
"Kalo di IKN : Pohon ilang JADI IBUKOTA ,
Di DKI : Pohon ilang kagak JADI-JADI SIRKUIT, malahan jadinya Furniture",negative
"Biasa aja mas uki, proyek IKN itu sama2 gak urgennya pembengkakannya jg di luar nalar, menyakiti nurani rakyat",negative
Di sinyalir/diduga sm min!..ngak sabar pingin pemilu..biar tahu sejauh mana ktrlibatan pengusaha dlm pembagunan IKN?..apakah murni negara?,negative
"Yakin IKN akan wujud?
IKN bukan untuk kita tapi untuk mereka yang ga berwujud.
Esemka contohnya 

#IKN_IkatanKlenikNusantara 
#IKN_IkatanKlenikNusantara",negative
"IKN mau diterima tanpa syaratpun, karep²mu, ora ono sing ngurus !!",negative
"Kayaknya, ini gk jadi hujan gara² presiden kemping di IKN.",negative
Kenapa roh jahat dibolehin masuk ke IKN? Buat mencuci otak roh roh jahat lainnya?,negative
"Preet dah ...
IKN lebih penting dari rakyat yang antri minyak goreng",negative
Kismin tp belagu sok2an  ngeyel bikin ikn....,negative
"masih di kasih judul gubernur se indonesia hahaha padahal gak semua, judulmya di ganti dong segelintir gubernur ikut kemah di ikn",negative
"Ikn blm jadi, jadi perlu ditunda, klo ganti presiden bisa ganti kebijakan Ikn nya gagal",negative
Yg penting endingnya kdepan..apa benar2 sdh siap? Jk mengingat waktu yg sempit.blom lagi pemilu..jgn smpai bernasib sm dgn Esemka yg ngak jlas!!.apa IKN sbagai sbab untuk meninggalkan sbuah catatan ahkir yg baik dn trcatat dlm sejarah di ahkir masa jabatan??,negative
"Pak 
@mohmahfudmd
 YTH simbol kebinekaan gak perlu air & makanan banyak pak,misal bahasa kan lebih irit ngapain bawa2 gituan,,,gak sekalian aja dukun seluruh Indonesia dikumpulin di IKN",negative
Waduuuuh...Soft Bank Mundur dr Proyek IKN pasti ada hal yg menakutkan dan mengerikan dalam sisi bisnis nya kedepan,negative
"Tidak elok pemerintah, sibuk urus IKN...
Migor saja g bisa ngatur?",negative
"Dasar konstitusionalnya nggak ada. Asumsi gue dengan melihat keadaan sekarang ya gara-gara agenda perpindahan IKN. Project gede, durasi cukup lama, plus oligarki. Nasib investor bor, *memantau kang bakso*.",negative
"Emang gak punya tipi apa gimana? Itu udah lama. Kemarin ada yg protes biar IKN gak dibangun bukannya belain malah tersinggung dg ucapan ""jin buang anak""",negative
"Orang setres yg mabok jdi monyet tapi malu mengakui kalau dirinya sendiri yg beemrotak monyet,ini perlu di klarifkasi,sejak kapan ada catatan sejarah monyet di ikn,kadrun otaknya kurang sehat perlu di oprasi bongkar otak,",negative
"Bussett minta tolong kayak Nagih Utang, 

inget, 
biasanya Fakta berbanding terbalik, 
ini Mau Hutang atau Murni  Investasi?

#Ikn itu nggak penting, 
jadi jangan Nambahin Hutang utk urusan yg nggak penting...",negative
Kirain digadaikan buat investasi IKN,negative
"Pas tanah ama air nya d satukan, tu infrastrukturnya IKN langsung bim salabim jadi gitu ya ... Langsung dah jin pada datang buang anak .. ANAK HARAM",negative
Ente makin ngawur yg nyembah monas sama saja yg bawa tanah dan air ke IKN ritual.Kan Presiden juga ikut shalat di Monas itu maksud ente he he he.,negative
pada inti nya kalimantan bukan jadi IKN tapi mau di jual karena jalur maritim nya obor masuk di situ dan lahan pertambangan bakal memperkaya oligarki,negative
"Softbank Japan membatalkan investasi utk IKN, gedenya ampir 1500T jg, bingung tuuuh,,,,,,
Ke APBN lg dech nanti nyedotnya,,

Yg dibilang kadrun stlh dihina, skrg jd andalan utk investasi jg, krn sudah tak tau malu.
Buzzer diem krn kepanasan,,",negative
Di IKN dukun seNUsantara hadir ga tuh,negative
"Nggendong Tuyul... Cari Dana IKN.. 

Tapi Banyak yg Batal... 
Xixixixi xixixixi",negative
"Gak papa kan gak sebut nama, supaya menjadi pelajaran buat yg lainnya, di tempat IKN sini penghasil minyak sawit terbesar, gaji mandek 2  bulan, krisis minyak goreng... mana sudah kartu sembako murah Jokowi pembohong itu?",negative
"Ada bangunanya jg blm ngapain disebut ikn?
Sebut aja proyek oligarki",negative
"Biaya pemerintah untuk persiapan IKN gak kebayang deh, terus vendornya gimana ya… lemes gak ya ekwk",negative
"Percuma rakyat teriak2 di medsos, Pemerintah tidak bergeming. hrs ada aksi nyata, kalo perlu semua elemen masyarakat turun ke jalan menyikapi kelangkaan & kenaikan harga. blm lg supremasi hukum, wacana penundaan Pemilu, IKN & bnyk lg mslh yg ada. JHT dibatalkan, itupun dg demo..",negative
Apakah ada kemungkinan penembakan seorang dokter tertuduh teroris utk alihkan isu migor n IKN...?!,negative
"demi cukong dan pulus ngembung di kantong pribadi .
Kalean sdah dftar ke penghianat rakyat #IKN_IkatanKlenikNusantara",negative
"Dan berita lanjutannya.....jutaan tenaga kerja wn china bekerja di ikn karena lebih pintar dr tk pribumi,sungguh rezim yg pintar dan cinta tanah air,yg ptg komisi uang riba masuk kantong pribadi",negative
"abu dhabi nya pemanis aja; 
coba deh pak said didu analisis :
1. orang yg ingin menunda pilpres
2. orang yg getol dorong IKN
3. orang yg pingin nyapres setelah pilpres  ditunda?

apa orang yg sama? 
apa motifnya? 
apakah ada keuntungan pribadi/kelompok istana dr proyek IKN?",negative
Pemimpinnya gda statment apa2 tentang penomena ini..lg Sibuk ngurus kemah di IkN..dan konvoi mandalika,negative
"Para anjing peliharaan tetap semangat menggonggong masalah telorlis, hahaha
Sementara jujungannya kebingungan cari uang untuk IKN, padahal opung jahit sudah mengemis sampai ke arab yang konon katanya paling di benci opung jahit dan kawan2. Tp hsilnya masih nol BESAR",negative
Bagus pesan KPD Putin bila sukses di Ukraina bisa merusak IKN.,negative
"Maaf lg sibuk dgn Ambisi IKN urus aja masing""..",negative
"Jokowi dan LUHUT bakal di Gantung kau ,Krn menjanjikan ke Cukong soal IKN.
soal IKN adalah soal New Country .
3 periode di Pastikan InshaAllah Gagal.
Perpanjangan masa jabatan jg saya Pastikan InshaAllah Gagal.
Dan IKN juga GAGAL.
Catet.
Kami akan bekerja Senyap diseluruh sendi.",negative
Kena prank sakitnya gimana ya? Bukti IKN tidak menguntungkan bagi swasta? apalagi bagi negara,negative
Asli sebenarnya mah bapak kodok gak mau asa IKN yaa karena perannya juga sebagai boneka manggut² aja...,negative
"IKN,ini kemah nelongso",negative
Melawan 2 raksasa tidak mudah. Dana ples SDM tidak hanya berkualitas harus ahli. SDM tanpa dana = mustihil so Algoritma Nusantara hanya wacana jika diisi emak unfaedah kek IKN,negative
Beli kelamudnya yg modern versi thailand sebijinya 50k trs dah itu abis bikin kemusyrikan terus nyampah di IKN lengkap sudah kegoblokan yang hakiki para sampah bangsa!!!,negative
"Mana bisa disamakan. Tidak ada latar bisnis properti di hijrah Nabi.

Hijrah ke Madinah utk mmbangun peradaban tauhid.

IKN, membangun peradaban cukong dan klenik.",negative
Eh pecatan dari menteri ini nongol juga di IKN iya,negative
"Disaat rakyat sulit Minyak & Cabe , negara mlh mikir IKN dan Penundaan pemilu, Waras?",negative
"Ah elu, ngetawain ritual kendi ikn tapi percaya kalo gemini centil ke semua orang",negative
Apa hubungannya memulai ikn agar berstandar internasional dengan ritual air dan tanah pak?coba ituhhhh...,negative
"Barokah dri mana?? Bangunnya pakai duit riba kaga tidur IKN? Ritual tu pakai bacaan kaya yaasiin, fatihah 4 sholawat kaga? Kebanyakan ngimpi",negative
Yg butuhkan bangun IKN itu dana yg besar bahannya yg d perlukan semen pasir dan lain2 bukan tanah yg d tanam yg katax bisa menyatukan bangsa itu jelas berbau syirik..,negative
"Bila bermanfaat pasti didukung rakyat
#IKN_RampasHakRakyat",negative
"maap pemilu kita undur ya dananya gak ada, dananya lebih penting buat IKN soalnya, maap...",negative
"Bicara proyek IKN, dan perpanjangan masa jabatan menjadi nambah 3 tahun.",negative
"Isu Teroris Lgi yg Di GORENG .    Biar Rakyat lupa .. ? 
 IKN ... JALN TERUSS
3 PRRIODE .   JABATAN..  malu² tpi Mau ..",negative
Saya akan selesaikan masalah  migor ini setelah berkemah di ikn..... tetiba ... jeger...melambung jauh terbang tinggi ... solusi jenius,negative
Tapi bikin UU IKN nggak sampai 1 tahun.,negative
"Soft bank ikn cabangnya ya rothschild
Makanya mundur liat proyeknya seperti itu maksain...

Negara banyak krisis malah sibuk hal yg ga penting",negative
"Pangeran Arab dan negara2 teluk juga akan batalkan rencana investasi.Paling yg amat minat...China.Siap bangun seluruh infrastruktur IKN....dan DISEWAKAN ke Indonesia.
@KemensetnegRI",negative
Cepetan pak kemah di lokasi ikn bw juga buzzer bpk ksana,negative
"Sptnya pendanaan terbsr dr Jepang ya,nah skg mundur mrk, terus gmn proyek IKN jln, apa pemerintah tetep maksain ? Jgn2 tambah Pajak ke wajib pjk WNI,parah nih",negative
Tidak ada yg bisa buat sejarah... karna manusia itu hanya pelaku sejarah bukan yg membuat. Ada 1 yg di lupakan pak de. Yg pada akhirnya ikn hanya akan menjadi cerita. Semoga semua nya selamat...,negative
utang melonjak…..tetep bikin IKN….mohon di stabilkan harga dulu….,negative
"Dana Bansos aja dikorupsi, kebayang ga nasib dana IKN? Udahan dana serba ngutang bebannya ke rakyat juga kan?",negative
"Hayo 
@DPR_RI
  yang mensahkan UUD IKN ikut kemah dan bertepuk tangan !",negative
Awal yang buruk buat IKN. Tanda tanda kegagalan.,negative
kethuan ternyata banyak TNI & Polri yg tak setuju kepindahan IKN,negative
"SoftBank melihat banyak misteri di IKN, kemungkinan dia tahu sejatinya IKN tdk mendapat dukungan mayoritas Rakyat Indonesia",negative
"Presidennya lagi ngaduk ngaduk tanah dari 34 propinsi bakar menyan di tanah IKN pak, 
Nanti 3 thn lagi jadi imam shalat di mana mana klo perpanjangan masa jabatan di setujui",negative
Ente yakin IKN bakal terwujud..????,negative
Tolak IKN .. menyenyengsesarakan rakyat aza,negative
"Jika allah berkehendak,In sya allah batal itu proyek IKN",negative
"Si nganu menjerit stress karena gak kuat lagi? 
#DemiIKNRakyatDiabaikan 
#IKN_IkatanKlenikNusantara",negative
Resiko gk punya duit ....wkwkwk Ampe dana IKN ngemis ke Kadrun,negative
anggaran utk kemah ikn apakah gak sebaiknya digunakan utk menyediakan migore rakyat kecil....kasian.,negative
"Salah target mereun, lagi jalanin tugas istrinya dirumah teriak minyak dan khawatir dipindah ke ikn jadi psikologis yang tugas terganggu.",negative
"Setelah Pak Presiden mengumpulkan tanah dan air di titik nol lokasi IKN dalam acara ritual
Klenik yang di katakan tetangga sebelah adalah #RitualSesatIKN apakah bisa mndtgkan investtor lain stelah Soft Bank resmi cabut. Yah ritual tsb semoga tdk mndtgkan murka  sang khalik",negative
Aduh... Mau bangun IKN pakai Dana luar.... Ambyar,negative
Oh oh oh ini toh  yg bikin hampir gagal pa  de kemah di IKN..mana Para dukun2 itu...,negative
Otorita ikn 2 tengil ini,negative
Wah...Pasti dilabel i KADRUN SOFT BANK JEPANG NIH..GR2 GA JD DANAIN IKN,negative
Kalau batal semua investor mk akan  diubah dr ikn jd ikc(ibu kota cebong),negative
"Gila sih, proyek ikn baru kalo ganti presiden dan ganti kebijakan bakalan jadi proyek mangkrak paling besar sepanjang masa

Sekelas softbank aja mundurin diri, jelas lah ditengah kegaduhan negara2 adidaya konflik pasti akan banyak masalah yg akan terjadi",negative
