text,label
"Gimana, IKN nya jadi gak nih?",neutral
"Btw, ini media yg beritakan a, i, u, e bakal investasi di IKN itu minimal ngecek gak sih ke website yang punya usaha macam Softbank ini?",neutral
"Iya Poko'nya PEMILU 2024 YES..
IKN ntar habis PEMILU 2024 kita akan Bahas lagi.!!!",neutral
kalo urusan IKN gak pusing pak?,neutral
"Kalo ikn nusantara udah jadi, jalan smd-bpp bakal rame banget dong",neutral
Kalo kkb itu saudara bkn teroris katanya yah..katanya begitu..btw knp IKN g di papua aja yah bikinnya.,neutral
"Biar bisa jadi pejabat :)))) 
Beberapa pejabat yg akyu temuiii,  s1 nya non-pwk, s2/S3 nya PWK trus jadi ahli perencanaan wilayah/pembangunan/kota. Jadi pejabat deh. Terakhir yg aku tau.. kepala otoritas IKN, s1 sipil s2 pwk. Sebelumnya jg nemu tipe2 gini",neutral
"Sudahlah gak usah mengurusi daerah yg mau dijadikan ibukota baru. Masyarakatnya disana mendukung IKN,, dibela malah memenjarakan yg bela.. Biarin ajalah",neutral
"Yang langka dan hampir gak ada:
- komentar presiden tentang minyak goreng

Yang naik:
- pejabat IKN",neutral
Jokowi sedang Pencitraan  3 periode dg melantik Kepala otorita IKN,neutral
Membangun ikn sama seperti membangun dan memindahkan orang satu provinsi.,neutral
"Punya tanah di IKN saja enggak, sok ngaku ngaku.... Lebay loe tong",neutral
"Lagian ketum parpol kok jualan minyak. Mending goreng terus issue IKN, makar konstitusi, dan politik luar negeri.

Cc jubir @inisifanii",neutral
"kemping dl di IKN pak 
@jokowi
 siapa tau dpt pangsit",neutral
Masalahnya si andi pengen jadi kepala ikn...,neutral
Oh yg mimpin pemindahan IKN alumni itebe,neutral
Bisa kasih tau tentang bagi² lahan IKN?,neutral
Bagai mana dengan IKN,neutral
Mo di bawa ke IKN,neutral
"Min, kalo kesiapan dalam menghadapi bencana, apakah termasuk program Otorita IKN atau membentuk BPBD di IKN? Terima kasih min.",neutral
jdi ikn i kn ini jadi otoritas bukan kota berdiri sendiri,neutral
laah.. gimana dgn rencana konstruksi ikn,neutral
Ga sekalian di ikn?,neutral
Penolakan IKN gak ada ?,neutral
"Part 6

Satu lagi, kalau Pemulihan ekonomi di jadikan alibi untuk melegalkannya penundaan pemilu, tentu orang yang tidak setuju bakal tanya, kenapa pemulihan ekonomi harus dari anggaran pemilu, kenapa tidak dari anggaran IKN baru aja yang di gunakan?",neutral
Hahaha mau buat ikn lagu,neutral
Apakah ini semua demi pengalihan isu minyak goreng? Harga2 naik? Es doger? IKN? #PrayForDokterSunardi,neutral
Sedikit dm sedikit smakin ada penampakan mngerikan atau mmbanggakan?  Prediksi para pengamat yg kberatan dg IKN baru akankah terbukti? Kita saksikan dan awasi  sj terus!,neutral
di IKN banyak minyak goreng gak om ?,neutral
Gak ada responnya nih om  Semoga gak ada hubungannya juga sama IKN,neutral
"Bapak ibu dari kota besar yg mau dtg ke IKN terutama di pulau jawa mbok ya kepikiran gitu atau koordinasi dari awal nawarin, “Di belantara Kaltim ada barang A, B, C nggak? Ntar kami bawain deh.”
Krn di sini barangnya ga ada, jd nyari2 di pulau jawa yg bs ngirim sehari sampai.",neutral
IKN jd agenda Sinar Mas juga?. Mungkin.,neutral
"Presiden 
@jokowi
 menyampaikan sejumlah arahan mengenai pembangunan Ibu Kota Negara (IKN) Nusantara, utamanya berkaitan dengan masalah pertanahan dan kelembagaan.",neutral
Kapan review ketua IKN yg baru aja dilantik?,neutral
Bambang Susantono baru saja dilantik sebagai Kepala Otorita Ibu Kota Negara Nusantara. Bambang dilantink bersama dengan Dhony Rahajoe yang dilantik sebagai Wakil Kepala Otorita IKN.,neutral
Tapi kepala IKN nye udeh dilantik tadi lho,neutral
Kalo sampe terjadi gmn yg punya planing IKN nih ?,neutral
"Wkt perang Diponegoro jelmana jeng kyai mojo n Sentot Alibasya,NGOPI ngebahas IKN kang",neutral
"Eh hari ini kejadian, Wakil Kepala IKN yg bakal dilantik hari ini rumornya Managing Director Sinarmasland",neutral
"@dennysirregar7
  pelantikan Kepala IKN & Wakilnya seperti setback pembangunan. Yg dilantik, prestasinya apa ya bang???",neutral
Namanya jadi IKN City,neutral
"Kenapa ya petinggi2 SM dijadikan pejabat, sebelumnya jadi Dubes di Korsel, sekarang ada yang dijadikan wakil kepala otorita IKN...apakah riset kang 
@ubedilahbadrun
 ada jawabannya??",neutral
Menurut warganet yang harus ditunda PEMILU atau IKN?,neutral
Klo nggak di IKN,neutral
setahu saya bukan IKN tapi khususnya pada proyek kereta cepat disana..,neutral
Calon Kepala Otorita IKN,neutral
Tunda Pemilu vs Tunda IKN; Rakyat Pilih mana?,neutral
Klo di IKN adanya #SobatAhok... mbak,neutral
Kaya ikn nanti kali ya kurang lebih nya?,neutral
Pengawas pembangunan IKN,neutral
Pasti lagi ngomongin IKN,neutral
kalau IKN baru gimana?,neutral
Kenapa jadi bahas IKN,neutral
"Mereka yg suruh segera ke IKN, kita di mah anteng dirumah masing2 ajah...",neutral
Yang dibutuhkan skrg sih IKN 1 teh.,neutral
"Denger2 menteri yg pernah sesumbar membawahi 7 kementerian merayu jkw utk memperpanjang masa jabatan presiden, alasan utk suksesi ikn, benar atau tidak tuak?",neutral
Pemimpin ikn dunia apa akhirat nih ...,neutral
Yang jelas IKN akan ada kendala,neutral
"apakah dalam rangka mengamankan bisnis2nya? apakah termasuk mengamankan posisi mantunya dan mantu sohibnya? apakah karena motif ini juga anak2 bosnya dibantu bisnisnya? atau motif mulia agar rakyat sejahtera, adil makmur dengan IKN baru menjadi tempat hidup nyaman di hari tua?",neutral
"Ketua IKN insya Allah dilantik hari rabu minggu ini

Siapa dia? 

#eaa",neutral
"Saya sehhh bicara dari kompetensi saja..
Apa iyaa?
Kompetensi untuk seorang konsultan IKN itu boleh diceritakan donkkk",neutral
Kepala IKN 'Nusantara' ya Kang....,neutral
Atau ke IKN baru pak...,neutral
Negara IKN,neutral
"Apa dana pemilu dialihkan ke IKN ?
kan dana utk IKN tak ada",neutral
Reshuffle kabinet ditambah pengangkatan kepala IKN???,neutral
"Presiden Joko Widodo telah menerbitkan UU IKN (Ibu Kota Negara) di Kemenkumham pada Selasa (15/2/2021).
#VDVCTalk #Jokowi #IKN #Kalimantan #penajampasirutara #PresidenJokoWidodo #pemindahanibukota #pemindahanibukotanegara",neutral
"Tjahjo memastikan, dalam pengambilan keputusan pemindahan ASN ke IKN akan dilakukan secara matang. Mengingat keputusan tersebut penting untuk kinerja kenegaraan.",neutral
Kepala otorita IKN dr Bappenas,neutral
"Ya emg ada penurunan pergerakan mahasiswa sih, kaya skrg minyak goreng mahal, kedelai langka, jabatan presiden nambah, IKN, tapi gaada demo atau apalah wkwk. Tapi sebenernya yg lebih penting terkait mbkm adalah pengkajian ulang posisi dan status mahasiswa magang di program mbkm",neutral
"threadnya telat nder, kemarin aku udah debat pake mosi pemindahan ikn ke kaltim, kebagian kontra",neutral
Buat modal genjot IKN ya pakde....???,neutral
Karena bukan dari aseng....jadi halal ya IKN?,neutral
Wkwkwkw terus dikasih duit buat IKN .....?,neutral
Emang ga boleh seucap ucap. Baru ngomongin IKN never ending. Beneran disuruh ngerjain fufufu,neutral
Apakah Gotham Renewal mirip dengan IKN?,neutral
"Pernah dikasih saran sama orang sana, bu ibu yg suaminya berangkat ke ikn, jangan lupa bawain tanah depan rumah sesendok, biar bisa pulang lahi......ini katanya lho.....",neutral
ikn kñpa,neutral
"Kirain IKN itu proyeknya 9 naga, kata oposan gitu sih.",neutral
Ormas kamu udah punya markas di IKN belum?,neutral
Karena dia mikirnya IKN baru rampung 50 tahun lagi,neutral
"Gedung gak bermanfaat lagi sekarang.. udah serba digital..
Pertanyaannya bagaimana memindahkan sebanyak itu IP digital kita ke IKN baru?",neutral
Skrg transmigrasi dimana? Soalnya kedepan bakal banyak orang yang pindah ke IKN,neutral
IKN bukannya jadi itu? Kan sudah jadi UU?,neutral
"Yuk coba berandai-andai!

Anda seorang investor tajir yg diminta invest ke IKN.

Sementara:
Upaya 3 periode gagal total. Upaya penundaan pemilu juga terlalu kasar mainnya. Mungkin gagal

Kemungkinan:
Rezim mendatang blm tentu melanjutkan IKN.

Apakah anda msh tetap invest di IKN?",neutral
"Lucunya ide ini dipake di IKN banyakin baca berita biar ga kudet,baru bully",neutral
"Jaman koin-koin Crypto dan NFT kayak gini. Gak usah terbatas soal wilayah negara utk kerja dan dapat Cuan gede. Balik aja ikut bangun negeri mas. Sambil minta pak 
@jokowi
 bangun IKN Metaverse. Lumayan tuh cuannya. Sambil idealisme bangun negara. Simple kan?",neutral
ikn baru itu kan namanya nusantara kurang gaul kamu mah,neutral
Sbnrx bkn soal IKN semata.. tpi bawa² penceramah radikal...,neutral
Memang ada prajurit yang menolak IKN? Coba jawab.,neutral
keturunan ikn ke?,neutral
"ribet amat sih lu tante mar.  lu gak usah ikut ke IKN, beres khan ?",neutral
ada hubungan dg lubang tambang IKN kah ?,neutral
Itu kepala OTORITA IKN loh..awas,neutral
Apa urusan nya korps kalian dgn IKN?,neutral
"Maaf...

Rakyat indo lagi sibuk...dgn penundaan pemilu, jht, rencana 3 periode, dan IKN....

Tolong jgn bikin pengalihan isu dulu ya....",neutral
"Orang orang pada ke IKN ngapain sih, kan baru hutan2 doang",neutral
"Memangnya IKN suatu pengembangan Kota yg sudah ada penduduknya?,kalau benar begitu apa yg dikuatirkan ibu bisa saja terjadi.",neutral
"URUTKAN MENURUT SELERA ANDA 
1. IKN,
2.JHT.
3.SEMBAKO.
4. JALAN TOLL.
5. PEMILU SERENTAK.
6. GONGGONGAN..
7. ...dst.",neutral
"Bumi Kalimantan Itu Kata nya Tanah nya Mengandung Batu Bara.. 
Atau ada Tanah-tanah Gambut.. ( kalau Nggak salah lo). 
La.. IKN.. Di bangun Niru Jakarta.. 
Ada Resapan AIR..?? 
Saya kwatir yg muncul.. Malah ASAP... Batu Bara.. Jika musim Panas.. 
Itu cuman Analisa lo. 
Xixii.",neutral
"kamu diajak pindah ke IKN gak 
@SisiwittFrida
 ? kalo ga diajak berdampak psikologis gak ke dirimu",neutral
"Ketika IKN jadi kmungkinan yg pernah PNS udh pada pensiun.

ASN Wanita bisa alasan ikut suami.",neutral
"Tempo hanya menuliskan ulang apa yang ada dlm Undang Undang IKN. Yang perlu di cek adalah insinyur yang ""menulis"" konsep dalam UU tersebut, dia ngerti biologi / sunnahtullah. Bagian itu mestinya usulan dr PUPR. Jakarta Alhamdulillah banjir berkurang drastis & lebih cepat surut",neutral
Kyknya kejar tayang IKN,neutral
Atau anda menggugat untuk melegitimasi IKN.,neutral
Ga butuh hastag butuh cuannya :v beli tanah di IKN kalo perlu :v,neutral
"Proyek IKN bukan itu, da...???",neutral
Itu seberapa jauh dari IKN bro?,neutral
Jadi bangun ikn gak nih..,neutral
Tapi....IKN kan belum tentu jadi dibangun,neutral
Nah loh dkt IKN,neutral
"ikn menjadi bukti
#IbukotaNegara",neutral
lha ini area IKN,neutral
Persyaratan bisa pindah ke ikn paan dah?,neutral
Soal IKN?,neutral
Esemka boleh masuk IKN?,neutral
"Konoha, ibu kota wakanda, dan mau pindah ke gotham city IKN nya..hehhehehhe..",neutral
"19 propinsi kecuali dki, ntb dan ikn ya",neutral
"Jika kita mau kilas balik, banyak media asing mempertanyakan  masuknya nama Softbank sebagai calon investor IKN yang dinilai  sebagai rencana gerak tak lazim dari aktifitas yang selama ini dilakukan oleh korporasi tersebut.",neutral
"Menikmati malam di IKN
Lama ai ngga kemping",neutral
IKN Nusantara,neutral
"Yg pasti bukan air yg akan dibawa kemping ke IKN, hehehe",neutral
Titik Nol IKN ada di kota saranjana.,neutral
"Nanti kalau IKN ternyata gagal,,,,,  apa yg nolak akan di kasih dua jempol kah....?? 

Cuman mo tanya sih....  !!",neutral
Wah bisa Khilafah dong IKN nya,neutral
Mungkin supaya IKN nggak terlihat spt esemkah ya....,neutral
"Balikpapan itu lumayan jauh dari lokasi IKN, mungkin kayak Jakarta Tangerang",neutral
"amiin
#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral
"Apakabar bro, kirain kepala ikn dari Kalimantan hahahahahaha",neutral
semoga ikn ketularan umr jogja,neutral
Pemilu ama IKN biayanya besar mana bosque???,neutral
Bahas IKN aja min,neutral
Mungkin bahan baku nya mau dialih fungsikan untuk bangun ikn,neutral
Ngumpulin receh utk pembangunan IKN,neutral
Malah dicontoh di IKN wkwkwkw,neutral
"camping ko di ikn, di cikuray dong. belum aja ketemu bagas:(",neutral
Seru ni bahas IKN booming,neutral
"ET di IKN Nusantara 
LBP di IKN Nusantara 

ET di Parade MotoGP 
LBP di Parade MotoGP 

Kode Keras.!!! 
#IndonesianGP",neutral
"Beliau pikir mau ditulis prasasti bahwa yang bisa memindahkan beliau dan harus periode ini, jadi beliau tidak pikirkan urusan rakyat tapi egonya, saya setuju IKN tapi tidak harus periode ini selesai harus perencanaan dan perhitungan yg matang banget",neutral
"Pendukung PDIP, PKB, PAN, Golkar mungkin  pengen IKN dibatalkan",neutral
"Dibangun aja belum sudah mikir wacana mutasi, yg ada asn keburu pensiun IKN belum jg Dibangun",neutral
Cocok jd lurah di IKN,neutral
"Gimana cara daftar untuk Bergabung menjadi Pegawai di IKN yg baru, Apa ada formulir yg harus di Isi ? Terimakasih",neutral
"Gubernur se-Indonesia diundang ke syukuran pembangunan IKN Nusantara, tapi ada satu gubernur yang tidak hadir, yaitu Gubernur Bank Indonesia.",neutral
IKN Termasuk janji capres pas jadi kandidat calon waktu itu ya ?,neutral
"Sukses IKN
#GloryNKRI",neutral
Ahok kalo bisa pegang IKN aja,neutral
Foto wacana IKN,neutral
"Keinginan untuk invest itu tahun 2020, sebelum diseret alibaba terjun bebas. Jadi kalau uangnya untuk proyek IKN,  uangnya diam  dulu dong . ... , padahal dia harus buy back saham yang telah dia jual. Kecuali kondisi nya membaik, ya siapa yang akan tahu ke depannya. Bisnis.",neutral
Sebenarnya beliau kan Menko rasa PM .cocok opung jd ketua otoritas IKN Ajs,neutral
Sedang ikut bapaknya camping di IKN,neutral
Betul.. seharusnya bertambah triliunan ya seperti kereta cepat dan IKN..,neutral
Ini camping para Gubernur di IKN pake acara malam renungan juga kah?,neutral
Rang-orang sensi amat dah sama tanah dan air dikumpulkan di IKN heu heuu.,neutral
Adakah gubernur yg tidak hadir di kemah IKN,neutral
*bismillahirrahmanirrahim komisaris IKN,neutral
Jokowi digigit nyamuk saat kemah di IKN : Gatal,neutral
Apa syarat dari arab ya buat ikn,neutral
"“Dari analitik big data kami, tingkat kesukaan atau antusiasme publik melalui media sosial terhadap IKN Nusantara turun menjadi 33 persen dibandingkan pemantauan yg dilakukan pada periode Januari 2022, yang mencapai skor 48 persen,” terang #LaNyalla.
#bigdata #IKNNusantara",neutral
Gitu aja kok bingung.. Sebelum masuk kampus kan pasti ada ospek... Kali itu acara ospek IKN baru.... Positive think lah...,neutral
"Betul be mksudnya
#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral
"bapak waktu flight jam 9 sdh di atur , kebetulan w tinggal di ikn",neutral
"Fokus pemerintah skrg pemulihan ekonomi yg terimbas pandemi (misalnya bikin mekanisme new normal bagi pariwisata).

IKN program sekunder sambil jalani yg lain. Siapa sih yg dirugikan IKN baru? Paling2 kaum monaslimin yg kesulitan demo pemerintah pusat.",neutral
Apa iya Putin minta tanah dan air ukraina dibawa ke calon IKN Rusia ?,neutral
"Mungkin pengalihan issu agar masyarakat tak terfokus pada hal2 es doger
Masiku
Profil penguasa IKN
teror muhamadyah
Terutama soal 2024
Dsb dsb",neutral
IKN selanjutnya..,neutral
Kok ngga di IKN?,neutral
"dimana?
di IKN ?",neutral
Design yerus yg ditampilin ga tayangin kondisi calon ikn skr?,neutral
Makanya ikut camping ke IKN.,neutral
Ehh itukan gubernur ke titik nol IKN bawa air dari berbagai daerah. Herman Deru bawa air dari mana ya? Air sungai Ampera atau mata air gunung Dempo? Tapi mungkin dia pilih yang paling deket aja.,neutral
"Ide alternatif judul: Ada Kursi, Jokowi Pilih Jongkok Ketika Kemah di IKN",neutral
Selama ini Sabah dan Sarawak ditepikan dari pembangunan malaysia. Setiap warga Sabah-Sarawak ke semenanjung harus menggunakan semacam passport. Wajar mrk khawatir jika IKN jadi mrk takut Sabah-Sarawak memilih bergabung ke Indonesia,neutral
Sampai detik ini blm paham.mksdnya apa camping di yg kata nya ikn.,neutral
"ntar gantian, ketika peresmian JIS dan formula E, anise di lokasi dan mukidi lihat bebek di IKN",neutral
"Kemaren ngurusin sawit,, sekarang dah masalah Pemilu... 
Ntar lagi ngurus proyek IKN.",neutral
Berarti semua gubenur dari semua partai mendukung IKN ya?,neutral
Saya melihatnya malah spt kubah mesjid. Klo semua ttg Jawa knapa IKN pindah ke kalimantan?,neutral
Soal ikn itu ga urgen???,neutral
"Kepala otorita? Otorita itu setingkat apa y, klo tatanan normal ada RT, RW, kelurahan, kecamatan, kab/kota, provinsi & ada Daerah Istimewa, klo IKN ini apa y...g perlu pemilu kah utk jadi pemimpin nya?",neutral
Rakyat masuk ikn dicegat sekurity tanya tujuan & tinggal ktp.,neutral
"Kata si ngabalin kmren biar gak Jawa mulu.. 
Ne ketua IKN dr mana? 
Maaf bertanya",neutral
Salah Selak dikit konflik Wadas versi IKN bisa saja terjadi.,neutral
tapi dengan begitu bisnis bapak jualan panci dan perabotan lainnya di IKN pasti ga ada saingan..,neutral
SELAMAT PAGI IKN,neutral
IKN aja ditinjau secara sosiologis ya prof,neutral
Pindah IKN fokus utama apa untuk nutup lobang tambang salah satunya?,neutral
"kirain diundang utk ritual.
terus hadits diatas korelasinya apa sama ritual IKN ?",neutral
Gak kayak presiden ikn ya tem,neutral
"Supporter sebelah bilangnya Anak-anak Ibu Kota. Yadéh, nikmati dulu ya sebelum IKN pindah",neutral
Bagaimana kalo labelnya sesuaikan dengan IKN?? Biar pas dibilang Nusantara,neutral
"Siapa Pujangga?

#DemiIKNRakyatDiabaikan
#IKN_IkatanKlenikNusantara",neutral
Pindah ke IKN? ups,neutral
"Ihlaskan program2 dilanjutkan pemerintahan berikutnya,misalnya program IKN dievaluasi nanti ya ihlaskan saja,",neutral
"dlm proses penyatuan tanah air, papua jg menanamkan pohon khas daerahnya yaitu pohon matoa. Pohon Matoa merupakan species tumbuhan yang banyak tumbuh di Papua. pemprov papua berharap pohon ini bisa tumbuh di IKN dengan karakter yang sama dengan di Papua",neutral
Presiden sedang sibuk urusin IKN,neutral
"K IKN aja bang, bareng itu tuuhhhh",neutral
Gimana pandangan kakak ni? iKN,neutral
yen ikn pindah mungkin okeh sek pindah numpak pesawat terbang,neutral
"Keterwakilan air dan tanah dari seluruh daerah di Indonesia adalah makna simbolik, karena ini adalah ibu kota negara Indonesia. Terlepas dari pro dan kontra pembangunan IKN. Bagi saya ritual ini adalah bagaim dari sebuah kontekstual keyakinan terhadap Tuhan Yang Maha Esa.m",neutral
gak ikut ngecamp di IKN bang?,neutral
415 juta liter minyak goreng yang di eksport mendatangkan keuntungan negara yang bisa di pakai untuk modal bangun IKN,neutral
Dasar blok.. misal lu dan demokrat berkuasa lu juga yg nempati ikn... Dukung saja nanti rebut rakyat melalui demokrat biar bisa berkuasa di ikn.. jangan kebencian ta ad habisnya,neutral
Kirain bikin tenda buat ikutan kemah di IKN titik 0,neutral
Bentar lagi kan bakal deket ikn wkwk,neutral
Cari dana IKN boss,neutral
"Ayo sadar donk, tugas yakul ini buat mecah konsentrasi kasus: es doger, harun masiku, IKN, migor, kenaikan BBM dan penundaan pemilu",neutral
"• Kepala Otorita IKN Bambang Susantono
• Wakil Kepala Otorita IKN Dhony Rahajoe.
@Suharso_M
 
@Jiwamudaindo",neutral
Persiapan buat kemah di IKN.,neutral
"Jepang di prank kereta cepat, ganti giliran di prank IKN",neutral
Biasa saja… ZERO SUM GAMES… Yg kecewa IKN gak di daerah mereka juga ada…,neutral
Pindah aja ke IKN sama Jokowi loe sdh di siapin rumah kontener di IKN. Cepet2 lah..biar ngga nyampah di JKT.,neutral
"Kalo yg punya softbank ga anggap ikn worth it, Agak goyang juga.

Biasanya dia brani kali siram duit dan ngambil resiko besar untuk investasi.",neutral
"@ridwankamil
 calon presiden indonesia pisan . Terlihat dari statement nya perihal ikn",neutral
ini kasil berkemah di IKN???,neutral
"Bincang Sejarah dan Sirah #Eps23 - Sejarah Perpindahan Ibukota dalam Peradaban Islam*

Belakangan ini rencana pembangunan IKN Baru menjadi sorotan. Pro dan kontra bermunculan menanggapi rencana tersebut,",neutral
Ternyata IKN itu tempat berkemah toh,neutral
Sy mau beli yg di Cabang IKN titik nol ah!,neutral
kek nya dia block semua ava ikn juga deh,neutral
"akhirnya gw tahu, kenapa Pak @pugsemangat3 sangat mendukung pemindahan IKN",neutral
"Kirain Camping di IKN...
Habis keren beud dah...",neutral
iyups di ikn wkwk,neutral
Hehehe IKN target utama buat titik nol dg kemah ya?,neutral
Kontrol ibukota baru saingan ikn,neutral
Pengen ngcamp juga. (di IKN),neutral
"IKN : Ibu Kota Nusantata

not

IKN : Ibu Kota Negara",neutral
IKN Josss,neutral
Kenapa paradenya gak di IKN Nusantara saja?,neutral
Kira2 pas pak Jokowi kemah di IKN pas malem denger suara gamelan gak sih?,neutral
"Pembahasan sudah fix dengan persetujuan tanggal pemilihan semuanya percuma.. 

Anggaran juga sudah disusun, bahkan sempat dibahas kenapa lebih tinggi dari 5 tahun sebelum dan 5 tahun sebelumnya lagi.. 

Terkait dengan IKN dan lain2 juga sudah fix.. berarti program pembangunan",neutral
Apa perbedaan dan persamaan IKN dan ESEMKA ??,neutral
Perealisasian IKN?,neutral
"Yg ngeledek ritual bawa tanah di IKN, Bapak Mandehnya dulu bangun rumah pake nyembelih ayam trus darahnya diolesin ke tiang atap",neutral
"Jadi investor Australia Fortescue Future Industries Pty Ltd yang kabarnya mau garap PLTA Kayan, itu tenyata cuma plang depan aja.

Dibelakangnya ada 6 - 7 perusahaan milik MR. YOU KNOW WHO dan famili-nya.

PLTA Kayan ini yang akan manyuplai listrik untuk IKN.

Mantab kan?",neutral
Ni di IKN kang..?,neutral
"Ini juga kalau diliat bio-nya orng penting jaman pemerintahan SBY dan saat rezim skrng belum pernah dapat jabatan penting sih,tau2 dapat jatah IKN",neutral
Kira in jadi kepala IKN....,neutral
Karena dr dulu kita sudah sepakat pemilu itu 5 tahunan pak. Masalah biaya penyelenggaraan pemilu jelas² lebih besar biaya untuk IKN kok pak.,neutral
"Gw kira sebelonnye ,Kepala IKN ntu yang mau ditunjuk  Putra Terbaik dari daerah setempat",neutral
mau tanya nih pak?misalkan bapak jadi presiden selanjutnya apakah tetap akan melanjutkan proyek ikn ?,neutral
"""Uang dikantongan saya ada 11.000 Trilyun, masih sisa 4000 Trilyun buat bangun IKN"" kata P 
@jokowi",neutral
Presiden menginstruksikan jajaran Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) untuk segera menyelesaikan status kepemilikan tanah di kawasan IKN Nusantara.,neutral
"Bloon lagi nih...
Hehehehe...
Lo debat aja sama Gus Baha, itu aja gw serahin sama ahlinya...

Menurut lo, kebijakan kepala daerah yang membawa tanah daerahnya ke IKN itu perkara yang termasuk ""halal atau haram"" ?

Itu aja deh lo jawab!",neutral
"Iya , dgn syarat balik nama jadi IKN Kaltim...",neutral
Baca semua beritanya ngab..jangan baca judulnya saja..RK malah ikut terlibat dlm sayembara desain IKN..,neutral
"Solusi untuk mengatasi masalah kelangkaan sembako adalah
BERKEMAH DI IKN PAKAN DEPAN, GUB SE-INDONESIA BW AIR DAN TANAH SRT KENAKAN PAKAIAN ADAT
jokowi memang best",neutral
"Bung Anies Baswedan ikut-ikutan juga ritual air dan tanah untuk IKN di Kaltim pakai kendi, itu Syirik Bung Anies?",neutral
"Oh beliau yang akan jadi kepala IKN,",neutral
Pak Jokowi kemah di IKN jadi inget jaman pramuka,neutral
"Dalam kesempatan ini, Galuh menyampaikan perlunya proses dialog dan komunikasi yang terbuka dalam proses perencanaan IKN sehingga dapat memfasilitasi segala masukan korektif terhadap suatu megaproyek yang akan menjadi aset bangsa.",neutral
artinya masalah cukup ditangani para menterinya... Presiden fokus IKN. Beliau lapangan.,neutral
Lo gk ikut kemah di ikn lin?,neutral
Hasil semedi di ikn.,neutral
"Puisi 'Segenggam Tanah dan Air' Karya Ketum PP Muhammadiyah Haedar Nashir itu terkait ritual pengumpulan tanah dan air di titik nol calon Ibu Kota Baru Nusantara (IKN), Senin 14 Maret 2022.",neutral
Makin jelas kalau pak Didu yg dipilih menjadi Pimpinan IKN...,neutral
Penunggu kawasan IKN,neutral
lalu bawa ke IKN,neutral
"Trus hasil laporan dinasnya :
""1 wadah tanah dan air dari rencana lahan IKN""",neutral
Group WA marinir kah yg Menolak IKN ??,neutral
"Kemaren gubernur NTB ikut ritual kendi di IKN gak?,kalo ikut mestinya dia bawa aja tanah sirkuit mandalika",neutral
Waow.... bawa orang ini ke IKN utk menyalurkan air kemana2,neutral
Ini tanda-tanda pemilu bakal ditunda demi IKN,neutral
Kompoi di IKN sana pak..!!!,neutral
Kita lihat 2024 ikut pindah ke IKN atau bertahan.,neutral
Gajadi aman buat ikn,neutral
Obat kangen buat kepala IKN nya,neutral
"Jokowi ke Canbera singgung IKN , bahas dana utk bangun IKN?",neutral
"Keterangan Pers Kegiatan Presiden RI 
@jokowi
 di IKN oleh Kepala Sekretariat Presiden Heru Budi Hartono, Sekretaris Militer Presiden Marsda TNI M. Tonny Harjono,",neutral
"KST Papua dan Teroris di daerah lain bergerak, ada isu2 apakah kira2 yg akan ditembakkan ke Pak Jokowi n team?!

Apakah groundbreaking IKN?",neutral
"Ada kabar banyak ASN di kementerian kasak-kusuk cari jalan mutasi ke Pemda DKI, karena gak mau pindah ke IKN Nusantara.

Kupikir ya manusiawi. 
Walaupun ada sumpah jabatan sebagai ASN.

Jalan komprominya, ya pensiun aja spy direkrut ASN baru dari Kaltim. 

Cocok kan!",neutral
"kl W kan krn wamil tp tetep ada solo gt kl ikn beneran labas bgt kosong y, smg sgr cb dah kasian fansnya.",neutral
"Space mau bahas apa yah? 
Ikn?",neutral
"Untuk IKN, Aceh akan kirim tanah dan air yg diambil dari mana pak 
@niriansyah
 ?",neutral
IKN pindah? Buat apa pindah? Bukankah seorang presiden itu bisa bekerja dimana saja dan dari mana saja jika ingin keliling Indonesia?,neutral
Kemungkinan yang ngide bikin IKN dan pingin projeknya jadi barangnya sebelum 2024,neutral
Jadi presiden d IKN??,neutral
Masih ketinggalan di IKN Camping kemaren blom pulang2,neutral
Duhh... gw dapet baju IIKN lagi...,neutral
"Prosesi penyatuan tanah dari semua wilayah indonesia di IKN, pak bas menteri PU malah jadi forografer,heran",neutral
Kepala Sekretariat Presiden Beberkan Filosofi Tanah dan Air Saat Prosesi Kendi Nusantara di IKN #InfoAktual,neutral
"Bingung...
Mo ikut 
@jokowi
 kemping ikn apa mo ikut antre beli minyak ya",neutral
Coba Boss Softbank nya diajak kemping dl di lokasi IkN sm Mukidi sapa tau berubah pikiran ...,neutral
Bukan di IKN ya?,neutral
Keamanan sangat penting dalam proses pembangunan IKN Nusantara,neutral
"PPN, pajak penghasilan, dan pajak2 lainnya itu emang setor kemana? Soal anggaran itu yang dilihat alokasinya, biar tau mana yang lebih penting? Pendidikan, kesehatan, jalan raya, atau IKN?",neutral
"Pindah ke IKN, mungkin disana murah kak",neutral
Klo gk salah ini sdh dekat lokasi calon ikn lho,neutral
"Kalo IKN pindah gk di jekardah lagi, trus apakah jekardah akan aman?",neutral
"Chakheep. 

Tapi IKN pindah, logo juga harus ubah dong.... Jangan Jawa-sentris muluk. Udah 2022 neh.",neutral
Rizal Ramli Akan dapat Jabatan di IKN kah??,neutral
